"","Dim.1","Dim.2","Dim.3","Dim.4","Dim.5"
"X78083_gabP",0.0715888156580833,0.005171127333623,0.0154482503648582,0.00358749841929061,0.0150004601848512
"X79229_glnA",0.00621190169579818,0.000418439536680254,7.12512465060725e-05,0.228349125670393,0.0121145076751739
"X78740_pabA",0.0123456455950571,0.0075168930229717,0.000362783068271093,0.119219472847779,0.0849748769934974
"X75878_brnQ",0.0247193793041681,0.0524632306136528,0.0572044029946317,0.0324674907859411,0.00445010349270845
"X79128_rbsA",0.0285207267316929,0.0637411862278017,0.00112571468329896,0.00672850079050415,0.0162034529306363
"X79182_corA",0.00419296493590284,0.0527959541085371,0.00475893185879583,0.154049253651532,0.0270812450665737
"X79213_trkH",0.00178924251522353,0.110648735670614,0.000272851519774254,0.00242023693698154,0.0477716661909071
"X76230_bioA",0.0297217364309969,0.0464073926682474,0.0272276991267299,0.000133726773096801,0.00476361743176964
"X2699_Putative_membrane_pr..",0.01611230159427,0.0233924258247176,7.48652661318394e-06,0.0278182353107347,0.234622836703521
"X78783_envZ",0.0144548642822695,0.0256869990651121,0.0122249873306525,0.057531832655461,0.0553303357713559
"X75547_surA",0.0124632274982782,0.00403975209301121,0.0680831156464436,0.00736970518634048,0.0289793907339613
"X78765_rpe",0.0275946234433079,0.000735933570935164,0.109929053938203,9.84166963627543e-05,0.0542241391973021
"X78700_rpsJ",0.0745215128318732,0.0080861085646309,0.0210057468991829,0.00206185199893128,0.00498193897377949
"X79734_arcA",0.0724917093255587,0.00121458829056612,0.00514610065892355,0.0397555403698862,0.0105993990745067
"X75893_nusB",0.0538446806079373,0.00217335329216468,0.000752736242221822,0.00519681875118417,0.00422193915041615
"X77763_yfcJ",0.036317224297827,0.080025053687619,7.36262201278e-05,0.000291033822482566,0.00540576054254401
"X76266_glnP",0.00614988648424539,0.0302513069868648,0.0080564928667073,0.0353095618677963,0.0346673568094572
"X79276_cdh",0.065988052082519,0.0223589950631458,0.00427580918560256,0.000555367586020967,0.0252439546325328
"X79306_frwC",0.0694492223707631,0.00727224097660423,0.00522685135373609,0.012333770979406,0.00133784739392866
"X77177_rplT",0.0184866221975091,0.00416218938313077,0.148504727934934,0.0211188603981483,0.00102372904815976
"X79067_cbrA",0.0268241574339876,0.0123057060903802,0.000442531677904132,0.133345662840995,0.00156888097187078
"X79078_dnaN",0.018388270193146,0.0455435347979304,0.0354050445264388,0.0502130062559199,0.0244167623430364
"X79044_uhpB",0.0306843261259379,0.082924101311789,0.0140395932727339,0.00127035343712042,0.00945749770431272
"X76047_cusB",0.00566070966258416,0.114087098180994,0.0174539055921342,0.00778217822926656,0.00539314168983397
"X76067_fepB",0.0170968545883579,0.0144187254762681,0.0946007032799685,0.0691605651444111,0.00390618936211056
"X76557_ycfL",0.0686575895226506,0.0269814853186873,0.00377058753284737,0.000434959864911404,0.0121139515249965
"X78079_csiD",0.0755102292649307,0.00882411705881661,0.00157614444864784,0.00242726826308042,0.0174586739763942
"X78404_exbB",0.0235482601131884,0.0227009789636881,0.091645210413682,0.00625846424513788,8.54386478945391e-06
"X78835_panZ",0.0110090076613737,0.041254293404665,0.0535745926730538,0.00016263476296066,0.00806383325378014
"X78543_yraR",0.0814845629405749,0.00301226096164795,0.000218734128360941,0.00476652486006024,0.00372468157341474
"X76703_clsA",0.0534505752041616,0.0190415041110143,0.034488245429748,0.00176426945730166,0.0219566904708072
"X76241_moaE",0.0450590482157044,0.0427525681098198,0.0314192597677614,0.00584594757396959,0.00476327001924192
"X79320_fabR",0.0358397722331418,1.45962174427819e-05,0.0444075970995846,0.00329571356045204,0.111216762980392
"X78989_envC",0.0500938428139376,0.0366814069544336,0.00141054212360281,0.00861855426325602,0.0344393959046411
"X75684_yaeP",0.0669299761112868,0.0077146320871187,0.0072840157764272,0.0435960802104216,0.000583351618036798
"X78320_argP",0.0120972473881675,0.0184813824089847,0.0193836775389275,0.0534898063698746,0.116753889919453
"X3428_Putative_ATP.binding..",0.029875558602816,0.0549146544498627,0.0135044969337876,0.000227207808656091,0.0634485666915205
"X79424_yjcO",0.0166505459866935,0.0117451473416883,0.0167355298008893,0.0433240471545833,0.00597044914556683
"X78130_hycI",0.0599190684838996,0.0060955821851569,0.0165128880133143,3.01835631012787e-05,0.0381517464461654
"X78682_rpsE",0.0644449906399883,0.0155894743278462,0.0264371989505626,0.0159486821425242,0.00184326439073158
"X76769_pspE",0.0483502245375927,2.2961450190161e-07,0.0432645652875624,1.27018039499902e-10,0.00632646625478064
"X77815_yfdY",0.0583917817283747,0.00374104278403105,0.0131085439588956,0.045932689516093,0.017723226676461
"X77526_mdtD",0.0322879688705542,0.00575624576825368,0.0219456547132084,0.000185244073590691,0.0402724035004446
"X77954_pbpC",0.0383632094477384,0.075733990402104,0.00134790440663106,0.00112451855396162,0.00657417983461347
"X75916_lon",0.00125919298919206,0.00539233157880066,0.118113144923212,0.0100022877757834,0.026050448745048
"X77171_btuE",0.0273881172797641,0.0102058004588286,0.00790392983462005,0.0327365603512848,0.10685419080719
"X78309_gcvT",0.0671079258325713,0.0223153596043309,0.00968443178302299,0.00696930598031641,0.00795769851249314
"X76204_pal",0.00516575331123162,0.059620835992425,0.0809871957634238,0.00634719740088254,0.00193593399286723
"X79418_nrfC",0.00286203237002086,0.0991089798516536,0.0585940686229695,0.0110765883729498,0.00661948148189759
"X77330_nudB",0.0301553391864411,0.0116542507668731,0.0229190785803832,0.0547369928467754,0.100639073118483
"X77737_ackA",0.0329917022408102,0.0796099709178384,0.00837138310097718,0.00422071785176181,0.0019222137546516
"X3930_Hypothetical_protein",0.00217489501697817,0.0322093494382804,0.00818791860619552,0.00969082548443597,0.136331106968172
"X75548_lptD",0.0194388940045915,0.000146881973689668,0.113928157054941,0.00463139635581882,0.0765797345736682
"X3435_Hypothetical_protein",0.076674711780039,0.0112809001836482,0.00243673853414947,0.000147602618704179,0.0022804865795655
"X4933_Putative_membrane.bo..",0.014478427424368,0.0855204516749801,0.00332872820358633,0.00032174668203787,0.0290969848808542
"X77306_holE",0.0114591390703493,0.031476408907967,0.034044594377766,0.130775078501741,0.0100010677183985
"X78570_yhbY",0.0380178688767977,0.0276650406471517,0.00824257851995321,0.0257470186098901,0.00140470765787538
"X79484_dcuA",0.00103517065975302,0.0532185725626022,0.0865592802118829,0.0525496613431735,0.0244074422232422
"X75928_amtB",0.052941888994354,0.00180691868760355,0.00786833133498138,0.0644348674073626,0.0524991877830987
"X79399_tyrB",0.00832995468788658,0.0329849576604579,0.0107238821803175,0.157706639837172,0.00178784168895271
"X76564_comR",0.0344096770056137,0.0199779976724894,0.0593765636574754,4.01707983219177e-05,0.0035796343984399
"X78419_ygiV",0.0292512339408621,0.000413209540186462,0.0338465879855383,0.0571681633140651,0.129889654811628
"X77162_fadK",0.0492282612146618,0.0143035824511746,0.0105228515485715,0.0284704965652956,0.0517762987265938
"X78981_lldD",0.013810833538758,0.0316616723445169,0.0557149277994788,0.0144805545846837,0.0569781748040137
"X79372_yjbF",0.0024414138501254,0.0387479298708841,0.0498266422368386,0.010990677900049,0.0681336157797815
"X75795_betI",0.0505028495756836,0.00241403487441606,1.81638886343205e-05,0.0220553164559117,0.00512639989348834
"X77955_yfhM",0.0805994298136987,0.00374293468669883,4.26586070624431e-06,0.0131816206159609,0.00357890503392496
"X78660_aroE",0.0506022922852526,0.00523885128597519,0.00363015178570799,0.000199480077961313,0.0187644018076343
"X78040_trmD",0.0740828995913344,1.76748034947474e-05,0.0140182574361614,0.0117674657559356,0.0242816054729609
"X78874_gor",0.00019679301665157,0.0111847949937099,0.0102531175471578,0.0172078067490315,0.00567849478191402
"X76494_csgD",0.0648688302598032,0.00064954059450713,0.000440221080659971,0.00664638590028314,0.0900974802881984
"X79397_dnaB",0.0115490419419397,0.0335344817260044,0.00173217352867973,0.000347654039988012,0.276583699156002
"X78666_fmt",0.0252389461367188,0.0301452844917069,0.0769679620816909,0.00703576883326648,0.00604966951635581
"X77083_malY",0.0373536166019205,0.000539756845070164,0.101471349642644,0.00462217916381458,0.0203229594818704
"X76722_yciO",0.0251091140918882,0.00712342359850495,0.0322305843551803,0.0669350764274256,0.0491898980283644
"X76107_rlpA",0.0295949195271149,0.00266294232104713,0.00213301243789778,2.79283016624322e-05,0.245058895812887
"X4665_Hypothetical_protein",0.0376994533896285,6.61323193960358e-06,0.0798846164670476,0.000482720546295103,0.000431633099503268
"X77767_epmC",0.00439063610461143,0.0131865264928032,0.011600257819415,0.018185327080491,0.0264998267362443
"X79115_atpF",0.0310324097226028,0.000114096838927539,0.129564271926793,0.00309852062517827,0.00650288530474049
"X79726_trpR",0.0200805425534707,0.00595679851878778,0.0579569576821977,0.00311052892043731,0.00635506498237916
"X76900_ydcT",0.0783131389075312,0.00304609805019237,0.00432708801646067,0.0122279909041693,0.018830894903224
"X75574_ilvH",0.037216228165625,0.00477951806905198,0.11011743947767,0.00570756769302948,0.00127034179518155
"X75869_ppnP",0.0457545422359955,0.000189296123258402,0.00110808157800883,0.0949613544287446,0.0327133399235377
"X79343_thiC",0.000135626895810167,0.120440300782179,0.0137591767571301,0.00835690341067614,0.00147654137777753
"X79027_trmH",0.0280967698839869,0.017696670915696,0.00403179017242971,0.0646646385487255,0.101549087569076
"X76700_oppD",0.00394308536504613,0.00114476739678867,0.0830258877164941,0.000266447042265059,0.0540382855566001
"X75936_hha",0.020583801059329,0.0185687533179065,0.00567168147964915,0.0908250185385216,0.0628126074968007
"X78395_hybB",0.000847448669508814,0.0561861495296787,0.127583420249355,0.0063800574236295,0.00691114223027378
"X77630_yejK",0.0395913112293601,0.000119337455579701,0.070521652341423,0.0192571177297389,0.0668275054118649
"X79403_yjbR",0.0859872307963324,0.0022841522127656,0.000168881479918184,0.000873568233498605,0.0097944044857302
"X75646_fhuD",0.00900017962060971,0.061329121600287,0.0660275449097483,0.0336938411243049,0.0184953946190465
"X76786_mpaA",0.0484004287486811,0.0011022791753566,0.0053665234936522,0.0405750592253421,0.11234458769931
"X76318_artM",0.00146916170559555,0.0120706539033276,0.123750906484436,0.00194813214316522,0.0581202867075172
"X76540_yceF",0.078177081061054,0.00685573974187983,0.000613111648228938,0.00702880530000927,8.04179825915673e-05
"X78486_sstT",0.00341985961072797,0.0229616073663127,0.132140760959734,0.0133560741197336,0.0110041057000399
"X77352_cheW",0.0271892249306972,0.0244900602818617,0.0217752032306115,0.0676077892982519,0.0592687408534902
"X78488_uxaA",0.0675274434875562,0.0250182200926611,0.000880258961520286,0.0181825345147272,0.0100643597718081
"X478_Hypothetical_protein",0.0107641262920373,0.0921948373783746,0.0141352269085118,0.000207521515662457,0.0331367368915303
"X76577_potC",0.0788830450670891,0.00228042994906156,0.00472710486730112,0.00765881141839207,0.0244034846166777
"X75897_dxs",0.0692035848235409,0.00264015536900548,0.00499317193766969,0.0108508476317453,0.0241546920862688
"X76638_dsbB",0.0577666797159653,0.0228661809104232,0.00132297797823819,0.0031243656210529,0.0329530653963623
"X78940_xylA",0.0539363934586695,0.000164289995965887,0.0503651714673196,0.0427331550352568,0.0102231093996727
"X78160_ispD",0.0235625705327991,0.0146146048989251,0.0122253708487803,0.00282236429302231,0.197685698153148
"X76571_lolE",0.0078015745035608,0.00308745290959881,0.137722668573882,0.0593494258794789,0.0138923925305808
"X79736_yjtD",0.0734424178002,0.00172812287049916,0.00686403576471004,0.0364588621897706,6.36704781583621e-07
"X76210_aroG",0.00376973092636,0.00112090816909349,0.0946628875304218,0.114385126856294,0.00724876465439637
"X77075_ydgA",0.0367830666788349,0.0728864968855013,0.00760178023980021,0.00215840131313758,0.0133683661690359
"X76660_dauA",0.0436348722097455,0.0320703123843879,0.0436556080802172,0.0150728345176158,0.00778944691879011
"X77694_arnC",0.0221117342512903,0.0318417972337254,0.00168574885853542,0.0335607940074483,0.0828831939629811
"X77514_dgcE",0.0630705956820464,0.00395655688600706,0.0141991932573074,0.00990662301234872,0.00805773967494942
"X78634_yhdP",0.00762698607211825,0.114167088613239,1.58578956730013e-05,0.0100096266503594,0.00461467358075673
"X78162_ygbE",0.0505001187718983,0.0236471923470158,0.0536198218478133,0.00291569771503787,0.0150680434205723
"X77353_cheA",0.0186172892208008,0.0258092698302753,0.0128760662605215,0.095420908580226,0.065852073786328
"X76361_ycaO",0.0840569523462133,0.00363607120365838,0.00359717139083737,0.000891779818210661,0.000938654181659634
"X76570_lolD",0.0417401746750039,0.00920778831753673,0.0112329258219972,0.0193971084102632,0.00693515753425276
"X76176_nei",0.0113252534851973,0.00222591846115681,0.116301716433868,0.00210672838264755,0.00418102722113462
"X78186_ygcW",0.000765991395235082,0.00489267794226053,0.0637658408696531,0.0813006257288613,0.134130858343085
"X77367_yecJ",0.0575724012563167,0.0023828036425042,0.00679886356809769,0.0336981515124669,0.00747009764160764
"X78574_yhbE",0.0696383447256736,0.0284364566767677,0.0040457953784531,0.00500683697729543,4.6988081364118e-05
"X77909_tmcA",0.011081134060599,0.00474822443124996,0.00468243157349457,0.0688571401995204,0.0432380657948502
"X76874_hrpA",0.00107548499483377,0.105394036191693,0.0164895543001886,0.045664012047538,0.00405714788050862
"X77357_flhD",0.00639902212304309,0.000326514505278143,0.0726066764184072,0.000127118526452055,0.0964532558031942
"X77060_mdtI",0.007127414021745,0.0733025800610403,0.0820721506910935,0.0143503932635086,0.000148548776861676
"X77307_yobB",0.0334770492277685,0.00225258052653877,0.00970755692569568,0.00200930422395686,0.0977443203036502
"X77223_topB",0.0156608773919415,0.0997431868356044,0.00265754566832543,0.000603004474062905,0.00798879096359666
"X77573_yehX",0.0775241244238772,0.001157549100864,9.343304882775e-05,0.008285772848939,0.0211848319859183
"X76995_dcp",0.0152913917781307,0.00969709971323651,0.0210357316727798,0.0241267822613961,0.181308439267078
"X79310_frwD",0.0728145478872562,0.011666710830556,0.00387636343981698,0.00138299320204753,0.00615057839687619
"X79041_adeD",0.0150349466624356,0.0488293466448777,0.0330133950433197,0.00269856664016741,0.0066884905761539
"X76262_mcbA",0.0699662122541149,0.00422403256856829,0.0259436730374865,0.00209795050304661,0.0141434957766544
"X76212_galM",0.00115210437377526,0.00446356851143521,0.0941126730036622,0.0423626765557978,0.038889488422126
"X77728_nuoB",0.00764015492332371,0.0520292883960076,0.0436746181931081,0.00838915950587318,0.0410252616184596
"X11205_hypothetical_protein",0.0250698412557347,0.0222760704873888,0.10557898302277,0.00257210171449735,0.00188850758942508
"X78870_dtpB",0.0133180277316284,3.25951516977886e-05,0.15375599656349,0.0127170099792489,0.0186311187111357
"X79600_valS",0.047779895341708,0.0269052372981807,0.0302676386620075,4.53569253536627e-07,0.0496643230973503
"X78871_rsmJ",0.034755199111913,0.000996772083294998,0.0491619404301518,0.0552789884099884,0.00287513217629632
"X78394_hybC",0.00146440717841007,0.0712982235488804,0.101815090911701,0.00425796355991294,0.0155912155278756
"X75987_ybbY",0.0492601633899102,0.0306615801987302,0.0183113989149931,0.0172643684526585,0.0205797741678625
"X78048_recN",0.000792649940630796,0.0587858105022008,0.0376496096432413,0.00159359889822812,0.00499838563013843
"X77807_evgA",0.0133678679850932,0.0397907264611502,0.0285424441304456,0.0883624391424591,0.059816706617079
"X78672_yhdN",0.0641474969962705,0.0241709632205522,0.000940431249818045,0.0180828184315952,0.00310110133955196
"X76901_ydcU",0.074508581708551,0.00709662967371181,0.00365344493021897,0.0195081930353106,0.00463039723480814
"X77138_lpp",0.0184113059039584,0.00230929894748827,0.0023207530674244,0.202562939640354,0.00797773398096813
"X77958_pepB",0.00742334798844585,0.0298851188558283,0.0596716529960274,0.00680010092607281,0.05676597577415
"X76912_yncE",6.8181206399236e-05,0.021928687379454,0.119541513575911,0.0738940329334145,0.0157844779058852
"X78967_yibF",0.0811021717729108,6.65480782981384e-05,0.0012068264791695,0.00970738005484191,4.1753681263591e-06
"X76200_tolQ",0.0130177965057245,0.00467487656026655,0.0965186883522521,0.0335150364580962,0.000940328808403577
"X77082_malX",0.0460746439390084,0.000244590437967165,0.0795949558235133,0.000858632895594282,0.0437697501462905
"X78980_lldR",0.0123543639209347,0.0338147126782127,0.0289711243968166,0.0403893669654546,0.0504907314316073
"X76386_asnS",0.070890267531367,0.00198583583120919,0.0302769530891788,3.78124988052256e-05,0.00290848738813834
"X76413_ompA",0.00993480633627327,0.119055151158366,0.00571753517840602,0.00268165359374037,0.00637166767995943
"X2367_Putative_thioesteras..",0.00496754217941925,0.0734044642320502,0.0544272283847551,0.0376690537876015,0.0272430958888439
"X79604_lptG",2.24302742792995e-06,0.0420654482025825,0.00638578993290868,0.118793366391321,0.0937212263738417
"X79373_yjbG",0.000415670839635614,0.0436906698199821,0.07559648531612,0.0141410726537511,0.0519845299921251
"X77390_amyA",0.0695191652800562,0.0235789268128716,0.000173616417144899,0.00928683873483378,0.00509195318848478
"X76465_rutG",0.0644621774824327,0.000551036554814805,0.00601699110875557,0.0580670229891735,0.0151598178572319
"X76335_macA",0.0563904528943523,0.0218943268260845,0.0152671555385247,0.00153768718413992,0.00822909041181566
"X76589_icd",0.0266384187595567,0.0817552132002165,0.00516013329127031,0.0126009421793262,0.0166415919542099
"X78918_dppA",0.0261978909758057,0.00175739460959385,0.103646593313584,0.00793208133684869,0.00176870585088402
"X78358_yggW",0.0583154535580684,0.015867044322631,5.10107227658693e-05,0.000691543698828837,0.02188926620882
"X75559_yabI",0.0147117623224137,0.00581651971768312,0.00103649630570646,0.00372375498321146,0.174178866383569
"X79606_idnR",0.0416495635711349,0.014999831563747,0.0461491788819773,0.00295035230770208,0.00945243403173508
"X78092_ygaM",0.0799969326734585,0.0103023493302524,0.001537142534876,0.000177963673718967,0.00286014652988345
"X78103_emrA",0.0560661552932059,0.011282541806152,0.00223022733622072,0.0355945621657122,0.0732962361712182
"X78993_kbl",0.00346374951447271,0.0498716090843216,0.0842817477946596,0.0501577846864598,0.0113683138123057
"X77424_hprR",0.0138235318073413,0.0943307320330501,0.0303765514043463,0.000254663621050314,0.00383355176063076
"X77644_napB",0.0068495830704407,0.0668787893202153,0.0925382579835629,0.000575045675792656,0.00994192761606738
"X76290_pdeI",0.0427950767791127,0.0328210957410077,0.0424709779056546,0.0058137059467267,0.00472031744013958
"X76982_yneJ",0.0181599935906866,0.0039762039266846,0.0146004198052136,0.00732756999200971,0.251057362015365
"X77453_yeeX",0.0171143674810566,0.00293418772534087,0.0507695813654241,0.0428169277691994,0.0472547624271849
"X76744_pdeR",0.0694749438488332,0.0113871433035012,3.73039115350504e-05,0.0307629902451026,0.0172066709504625
"X75995_ybcF",0.00562300371567673,0.0847035404423338,0.0656540590005089,0.00363220519284328,0.0172740401363372
"X77170_btuD",0.0393658027496554,0.000960466152614241,0.0384066123164291,0.0170015528964273,0.0146763857754474
"X78591_lptB",0.0247652206280769,0.00051526264983464,0.0367157977629481,0.0623505783865096,0.00625159524383084
"X78161_ftsB",0.0429519416323901,0.0184499797537848,0.074550802562873,0.000251856495708697,0.0277993274814467
"X78020_trxC",0.00895609636063499,0.104313844782566,0.00308336550326258,0.0136091814810638,6.42616058892869e-05
"X76160_kdpB",0.0146601414228699,0.074998085031817,0.0453423404852707,0.00149109101807752,0.00189059095404421
"X2235_Hypothetical_protein",0.033693309990849,0.0241629656262273,0.00650959972670265,0.0660864756344294,0.0421237730162253
"X76768_pspD",0.00776246593438158,0.0433750426846578,0.0264107815043395,0.0478848223303182,0.00128685739748972
"X78407_yqhC",0.00264719801032587,0.0539010589834063,0.0204589190406966,0.000503866325060857,0.025932755433844
"X76185_sdhD",0.0296244787431151,0.049125118197768,0.0429054228206922,0.0311822265066102,0.000138793467050058
"X3687_Putative_iron_compou..",0.00401783252024592,0.0506222050687567,0.0402596213156096,0.0497346412743677,0.0900643268718589
"X76645_cvrA",0.0274883018733142,0.00214964203741167,0.0771473342549672,0.000548974975222235,0.00716933129955471
"X75685_yaeQ",0.000492305581063265,0.0166843375638994,0.0202734673748502,0.172473943055386,0.021623124645308
"X79186_yigI",0.0257396032766966,0.0289177324806936,0.00570121432475181,0.103382639214213,0.0120154090116913
"X78131_hycH",0.0368195373001951,0.0345103261053179,0.0395877816264091,0.00545457183562695,0.000136766253372731
"X76060_ybdZ",0.0106534960729184,0.0362958524052076,0.0558483629296376,0.0977209088950512,0.0163568306296253
"X4664_Putative_permease",0.0045690672730744,0.11206700086965,0.00419359741411469,0.0026871541093355,6.03233299514141e-05
"X77165_aroH",0.0120200609488888,0.00955288115950658,0.0438862592205793,0.063110359434062,0.00669702254218809
"X76522_murJ",0.0514740784311596,0.039445532304292,9.74190639633137e-06,0.0381659405464911,0.0114301004120582
"X79202_tatA",0.0449319204556861,0.0160476419650414,0.0102074112333978,0.0214474149451683,0.00236032718388247
"X78484_ygjR",0.0651140355524711,0.00834994955535866,0.0403996613967088,0.000130517235020282,0.00537838818397867
"X76240_moaD",0.0554880032058854,0.0168548072778874,1.03574948071734e-06,0.00017520288997805,0.0148979239812741
"X75846_tauA",7.26675263045835e-07,0.0052586664594964,0.161313726401316,2.36615573824853e-06,0.002380678973839
"X76342_cydC",0.00830311429257023,0.0108299229233262,0.00286136724878607,0.0676523170081744,0.0950823391198466
"X3943_yhdW",0.0642919881889041,0.0100861672927376,0.00282114254347602,0.0439886570039995,0.00190301584409274
"X77249_yeaL",0.00468560515430695,0.0802692330331507,0.018501775994389,0.0192771685369348,0.0457286750426515
"X14895_emrK_1",0.014673264190911,0.114024204645666,0.0026793870852945,0.00491403484587955,0.000881316185785726
"X79307_frwB",0.0675963030447213,0.0133910839716348,0.00903179111428714,0.0116121508133529,0.000995855117028287
"X75701_gloB",0.0779100525929271,0.00115065137460153,0.0100323457136573,0.0015758246738341,0.0240235914776211
"X78422_qseC",0.0565755068395863,0.0155723684929588,0.000895363827437467,0.00531351645291493,0.0542768004039124
"X77206_astD",0.0536378393295106,0.0161316055627608,0.00434945450870675,0.0299806614097627,0.0323901077644196
"X79025_rpoZ",0.030774737323501,0.0149469449579525,0.00331994708751716,0.0015520058592363,0.104590290134841
"X79301_yijE",0.00111248698685042,0.116600840742567,0.000399476636815072,0.0107451953037209,0.00194256159088193
"X76169_ybgA",0.0649964901026977,0.00161888988914499,0.022603935832595,0.0148788928324068,0.0503644132930575
"X79088_tnaB",0.0100121816707108,0.0303281521468345,0.0553348400292663,0.0629125487675799,0.00180875992595377
"X75539_yaaU",0.0120673309540067,0.114511856100086,0.0129761914750284,0.0015140308275297,0.00244425716567713
"X78686_rpsN",0.0307509853199123,0.000826436926674887,0.134093769673548,0.00849026570130518,0.00054805560789963
"X76459_cbpA",0.0688015872326629,0.00685253593746402,0.00214972164428023,0.00357002142984473,0.0586320265844981
"X75578_ftsL",0.00102929124324842,0.0723720251504132,0.0548104426297682,0.000822263078785966,0.0388838329137785
"X77298_yebT",0.0529119509525262,0.000365114749499301,0.0467320639436556,0.000614686530862092,0.00121260134430036
"X75813_prpR",0.0697887249332555,0.0138020430832992,0.000904753066117592,0.00391089050012279,0.00164969855571524
"X79329_secE",0.0734772463820899,0.0124096241309276,2.34349308378687e-10,0.000605759362242884,0.0156455624051402
"X75642_hrpB",0.00323714018401243,0.0146374897972166,0.033259147297389,0.105910597309616,0.0712610058180771
"X77154_aroD",0.023677848939951,0.0305156395324892,6.1072204847455e-05,0.0758321890240871,0.070089370541361
"X75603_nadC",0.00271297362210774,0.0846910074146154,0.0224167247385574,0.0495921995503428,0.00825186681318817
"X78842_yhhL",0.0196709406763979,0.0158249887431025,0.0386597218748353,0.11927575376657,0.0164612875507617
"X79483_cutA",0.0269011259783425,0.0132433844827432,0.00110808654358586,0.161075669299737,0.0046483086151654
"X76743_yciZ",0.0125093151620634,0.00647593850529596,0.123832789597951,0.0374339856279051,0.000474873777003694
"X77810_yfdV",0.00620302401941053,0.124347940971513,0.0158385060122629,0.000306757057388961,0.000519633969244561
"X3306_Hypothetical_protein",9.82758935975644e-07,0.0468242181128797,0.0317134842667166,0.0325429501940608,0.0113395129675551
"X77045_ynfC",0.0569152809100505,0.00188215195399126,0.0080993286680399,0.0563841867960423,0.0202154312586769
"X77517_yegI",0.0542586991107941,0.0512948450748269,0.000279499466518513,0.000244436693392918,0.0181245611748023
"X79716_deoB",0.0579344057985127,4.81710511106335e-06,0.000311091036198009,0.00155076732454643,0.00212379189579162
"X78204_truC",0.0495745606946915,0.00159575831860862,0.0120054367817821,0.0750849471483148,0.0176700371145454
"X75707_yafV",0.0842099852329509,0.00629844505294164,0.00295312269130096,0.00169900315221672,1.63648195119256e-05
"X77231_ydjG",0.027421340569144,0.0487366379602998,0.00339350122031178,0.0112860242358138,0.0446820722083357
"X77371_yecH",0.0558938240900368,0.00960895277357834,0.0313174956658992,0.00570982410500234,0.00317531588544662
"X78937_yiaA",0.0521527611398424,0.00261301471895042,0.0416131717181622,0.0569072480161567,0.00199999947481599
"X78983_cysE",0.0664940380083789,8.17955219498493e-05,0.00102789299918412,0.00842684875433497,0.0299058944369535
"X626_Hypothetical_protein..",4.80999891224122e-06,0.00161892130091783,0.0477634167552897,0.177236209928823,0.000773889058897601
"X79200_ubiJ",0.00188207317749947,0.0421779103736985,0.0622081971482254,0.0306270900375955,0.0188392813138027
"X77470_hisB",0.000440787353984428,0.0230316278138446,0.0463740117383102,0.00546114754019819,0.194505357302706
"X76237_moaA",0.0241404433324732,0.0714979681362599,0.0393234143079936,0.000530326182891194,0.00716950657831558
"X79481_yjdC",0.0705972321247313,0.013150319467042,0.000448190762122137,0.0188856330183377,0.0011719833231508
"X77273_yoaH",0.028766629698325,0.00303260181603272,0.0026658845242809,0.141012588276058,0.0401404685541523
"X75997_purE",0.00111809848985018,0.0113746400188309,0.00162981352253174,0.181438994701176,0.0184342650968976
"X76663_lolB",0.00223664138085888,0.000380399388830463,0.0767138636771201,0.0743612128873846,0.0395799244664177
"X75517_rpsT",0.0727201369260553,0.0111736076265698,0.0139326749749659,0.000463070993374446,0.0142429861950277
"X76777_ycjT",0.0398696572118393,0.0662487957033681,0.00162469790080788,0.00577447851202662,0.0118258588924498
"X78512_tdcB",0.00530887176253676,0.0706149376504424,0.0862444076492318,0.00071788159332207,0.00893555992539206
"X77739_yfcC",0.000820183370051188,0.107842335434348,0.0424305256331296,0.00518538850059455,0.00416551945728504
"X77639_ccmD",0.000258946308166774,0.00150296207196737,0.0861092255253993,0.0730094701144083,0.00500282995971196
"X78121_gutQ",0.0438153397707624,0.0051659128562258,0.0217978401759902,0.00236591509701259,0.0352647932722129
"X79131_rbsK",0.0282879116458632,0.00705624550004984,0.100186520568949,0.00699899891072607,0.000847587702323526
"X77953_ndk",0.0636925791067702,0.0209138883058518,7.56512853509567e-06,0.000991252968217764,1.27887792966537e-05
"X78659_yrdB",0.0130040197607766,0.0503166179273155,0.0307100462342506,0.0444504813676961,0.0270074403258104
"X76463_wrbA",0.0840036416145098,0.0027023348954472,0.00613536484147713,0.000574857865909245,0.0101966982594734
"X2354_Putative_anthranilat..",0.011713027547976,0.0657200437060888,0.0455588002207926,0.0385067286098377,0.0332538843296298
"X78847_yhhQ",0.0357827910489869,0.0875973650363147,0.000235372264166576,0.000266339048248669,2.17299941597346e-05
"X76275_ybiR",0.00730145250539806,0.0455019505275828,0.0448623128282213,0.0801527559577921,0.00988249160367443
"X76624_ymgG",0.0387898900447752,0.0346357112876327,0.0203647037569483,0.0550104514305705,0.0199385286692153
"X77803_dsdX",0.0136721545752453,0.0265629834277149,0.110203043641534,0.017793641122904,0.0122333407711867
"X76472_rutR",0.03354761581522,0.0414902648531166,1.93961784793192e-05,2.60341308011434e-05,0.0519936687110267
"X76054_ybdK",0.0766585082314599,0.000765335820427194,0.00230216641612135,0.0189331110741328,0.0368299519893862
"X77226_sppA",0.0349946281422041,0.00251949123672472,0.109502091137567,0.0220041128863176,0.000168060542818973
