,HM86_LB,HM86_UR,HM86_UTI,HM86_mouse
PROKKA_00001,0.0,0.0,0.0,0.0
PROKKA_00002,0.0,0.0,0.0,0.0
PROKKA_00003,0.0,0.08206151024826391,0.0,0.0
PROKKA_00004,0.0,0.0,0.0,0.0
PROKKA_00005,0.0,0.0,0.0,0.0
PROKKA_00006,0.0,0.0,0.0,0.0
PROKKA_00007,0.0,0.0,0.0,0.0
PROKKA_00008,0.0,0.0,0.0,0.0
PROKKA_00009,0.0,0.0,0.0,0.0
PROKKA_00010,0.00697982898273176,0.04738687078278127,0.08613325103887054,0.06917977016247537
PROKKA_00011,94.03945629999708,120.26654788892249,111.18533376997613,121.02345402628788
PROKKA_00012,112.03400377855378,79.54725481620417,162.86425918561446,135.96373853814328
PROKKA_00014,44.670789044838806,186.8750775341927,5.898479415107423,11.534759244048297
PROKKA_00015,9.704466594086867,133.72732049451724,3.0171116229796913,33.36639845333757
PROKKA_00016,11.913234391360556,313.3067072350172,6.336767304848041,25.040392811612882
PROKKA_00017,5.488228566039811,110.87111532521331,4.788738182103487,11.057761469353727
PROKKA_00018,4.350957624873246,41.456554196261685,6.340034175027948,9.746663865593787
PROKKA_00019,5.761023554884384,30.360620916841153,13.878155344240943,7.20318760175205
PROKKA_00020,16.503778608294386,48.687450819469966,11.673389680699815,14.282367504695989
PROKKA_00021,36.60924817043813,37.88071559857613,67.38501953686632,55.62510670191172
PROKKA_00022,26.534786962593355,22.651714747305768,76.89687679285339,41.09320022211376
PROKKA_00023,190.69632337818624,137.30948990966326,184.7111892390898,227.4286775455247
PROKKA_00024,116.04217776937654,177.71336984387347,120.93069559513839,259.28460735388717
PROKKA_00025,199.70353951688242,125.73524960719386,223.02149321118574,214.02676156099
PROKKA_00026,1.6234952848848714,2.4123456938525023,1.981427592980117,4.243802985805228
PROKKA_00027,17.156155987962872,18.864684996078033,20.781573252638825,21.281237686521795
PROKKA_00028,1069.9120620807919,979.7907607747763,1617.9110445806587,828.087253514374
PROKKA_00029,3.606805770763939,49.28431220069539,40.99522378005924,73.27384825385364
PROKKA_00030,54.08986041758986,220.3493160736668,26.017196381276538,212.32932083452766
PROKKA_00031,0.25558208264699506,0.6197058877368895,0.33792450472232743,5.609167330052981
PROKKA_00032,0.3813618848213334,0.5457438149773314,0.13841540447665954,3.3351391314557777
PROKKA_00033,1.8034028853819695,3.6277072418913794,2.472727783559129,9.146165081615113
PROKKA_00034,1.5471290920847014,3.492673573032666,2.607694918836112,5.011662622625683
PROKKA_00035,9.069572616647756,11.14624005183591,9.639158003554913,9.462318235255955
PROKKA_00036,42.24035734136814,14.313107181077402,31.582990430661443,34.85095547590965
PROKKA_00037,23.726285868782238,12.058947831363101,16.439306346867816,16.16300543360029
PROKKA_00038,363.1327634801876,187.78479793339767,121.86293020038336,332.3733992457016
PROKKA_00039,5.891172422183278,5.266120878357618,6.2521047090317845,16.076624177286433
PROKKA_00041,25.17959670162913,26.94771748363792,22.352260798106222,36.237853861697324
PROKKA_00042,1077.0512114905903,4.384313763580714,2.482710646939548,7.828462633122
PROKKA_00043,927.6526526790075,7.0003674561150415,4.263361727252082,12.111559435206495
PROKKA_00044,51.16406279497331,13.796620197267988,22.06256089764918,189.8643645694508
PROKKA_00045,5.408299427440876,3.1501715959958547,4.505660062964365,34.49185555778546
PROKKA_00046,193.69092332177098,79.89389584802737,90.38167323195098,90.67200707438978
PROKKA_00047,191.00628803534372,119.66801821103041,83.69463522284546,120.97477153690566
PROKKA_00048,136.11187153298238,80.25734847848626,324.6446645367482,148.56198700989216
PROKKA_00049,91.40110962692057,57.9764271063816,102.87540955125266,98.29583742076257
PROKKA_00050,962.4092222598846,403.25963511965654,213.40936991615789,189.0705300430684
PROKKA_00051,2.8093846730012833,28.99517691955944,2.8890564021821765,15.504542277851098
PROKKA_00052,0.7459538559783696,13.18845700418527,0.7671084647317022,4.620897270197045
PROKKA_00053,1.1208759588028285,19.35143720632096,1.2179081128918325,6.987064669538955
PROKKA_00054,15.96013097987937,253.40525693944022,3.8269832333965117,76.51376652878993
PROKKA_00055,2956.2414820231447,1263.835202988964,1956.7571578730128,1329.0483292272095
PROKKA_00056,34.000875720382595,120.1962882042797,160.55212734627568,142.95390884396681
PROKKA_00057,42.92519097206629,105.32737074525065,73.02531556931503,65.33071868723411
PROKKA_00058,22.85090485853852,40.37445245128663,46.294162193389205,51.5644969434556
PROKKA_00059,111.49353449496834,243.93877217279373,60.212002659614704,110.45618364019285
PROKKA_00061,36.78739913976756,65.95337960443082,86.39594783429511,93.6931555416483
PROKKA_00062,24.158001293193774,24.54356198745648,8.880087308560837,73.10538629506884
PROKKA_00063,128.20138855031726,194.25535881795764,53.95467256727525,150.6357203115114
PROKKA_00064,50.22335944524637,56.002988562860466,30.370584316305752,68.07289383987576
PROKKA_00065,72.81092124192963,101.94007697578365,26.294225143568166,79.12787807922597
PROKKA_00066,10.950635323036849,18.41287528896835,13.066414182596661,17.67506717245897
PROKKA_00067,13.851105392621614,22.359853135436836,8.812232820821004,12.264004638739245
PROKKA_00068,2.007955755155592,3.4391001009951183,3.655887906011501,1.6312804870954682
PROKKA_00069,19.27344816162978,57.87790880210937,454.3638285247358,25.919371304401334
PROKKA_00070,44.54327150624379,266.38165842716967,67.18283779437094,58.53027455911768
PROKKA_00071,220.37535631296748,103.38426718535312,175.76434561750992,132.45164374321254
PROKKA_00072,211.4858752708219,197.02891436774073,142.13309471351226,142.03859206747063
PROKKA_00073,44.39927471057105,46.36843147233587,38.169277905885146,52.067346737262
PROKKA_00074,4.377252825973367,19.17562744405576,0.8259427422627472,12.73677406864932
PROKKA_00075,2.678538385664215,15.282153269559114,0.6207322652064922,5.297141011639184
PROKKA_00076,3.2611182158069263,15.470286671699771,0.8419081303219498,6.3562479804308385
PROKKA_00077,2.054465781618702,9.321995856586366,0.5935425001828464,3.779680064357151
PROKKA_00078,1.773250481023656,10.448663975249747,1.0089895121696262,4.178581653117373
PROKKA_00079,0.7379543073183736,4.784886494193994,0.5116058802896108,5.013068435023479
PROKKA_00080,25.045946002380173,12.503459344955026,29.47311469758645,48.92206092377035
PROKKA_00081,31.079751578540765,25.6560348957102,64.10779019740781,54.797036668875
PROKKA_00082,71.63883234811233,50.68125558188196,114.43091850339233,152.5025764533096
PROKKA_00083,608.1137759825764,102.97239139201638,1184.1255970820894,803.9215459728423
PROKKA_00084,1581.1700546851307,267.9622818477693,2091.777495134637,1062.633116770432
PROKKA_00085,9639.828248510452,1908.1810019658883,10969.962123618254,5234.0837974040405
PROKKA_00086,1984.7755816893862,376.9004142945807,2579.872511647376,1726.821900839038
PROKKA_00087,4.3893733258751455,47.31398115972265,5.70170800695127,16.982124198084154
PROKKA_00088,12.93451847664988,14.722983321189247,9.142680477618653,376.0299686079531
PROKKA_00089,6.707640171710781,8.038760918441758,3.213052667851638,173.0252477303946
PROKKA_00090,3.290549099222191,4.055101091037287,1.6081740532426658,149.50727491934762
PROKKA_00091,10.383022107534172,11.980980496246529,4.505660062964365,328.4077001305213
PROKKA_00092,11.421586185175547,10.606113881923157,3.427256179041747,417.3742552496535
PROKKA_00093,2.0236957418301285,2.255546077675617,0.5611917329676447,164.25468707029552
PROKKA_00094,55.20099430832916,36.94510997009855,24.560928914655374,581.9851219369092
PROKKA_00095,34.52800290790946,26.072517821633173,25.26750292263725,222.8185102945293
PROKKA_00096,7.789330724044122,13.724541075807107,5.582446646770269,9.597838753736376
PROKKA_00097,92.39908214983133,256.37113280722053,7.545953479311141,183.25626493253787
PROKKA_00098,9.356295773575967,30.540608464977517,0.9502846678252116,34.536679548912716
PROKKA_00099,9.115798395667019,68.55332717175399,4.824522159727997,10.42998915744045
PROKKA_00100,1.4202841688920347,3.9043779949075104,1.7976150208215524,5.008157333769879
PROKKA_00101,3.153285435255133,10.046746967855631,1.6384218410779512,11.843403160229167
PROKKA_00102,1.3834091192809348,2.679163980316435,1.3132074555373527,4.482605760603208
PROKKA_00103,0.8116543988490932,2.1290244087406727,1.8211030219646915,4.022309493732496
PROKKA_00104,0.9908931011715046,1.9541171397621344,5.240540447565506,5.191164865574304
PROKKA_00105,4.247495929376995,4.8232887098069845,3.5567603075836183,7.2168970546573155
PROKKA_00106,8.608026395955434,9.202349109336486,6.516914804287611,15.310035194972054
PROKKA_00107,20.278742535602888,28.567508898710948,23.9521135494932,39.33669617810422
PROKKA_00108,111.5230555397513,201.70846967380066,127.39887650381014,203.05554880875545
PROKKA_00109,285.41345151366477,453.3603019779687,246.26347671199824,289.89709437416894
