,predict,resid,K-12,Gene Name
PROKKA_02473,5.6864237717162975,0.38285618913869435,b3631,waaG
PROKKA_02474,6.808637899678677,0.7801326832178876,b3630,waaP
PROKKA_02481,5.081756494328539,1.6202660790719126,b3621,waaC
PROKKA_02482,5.096229100755952,1.0382632811752348,b3620,waaF
PROKKA_02483,7.106402956712177,1.0478416032834144,b3619,rfaD
PROKKA_02484,6.726549168418977,1.1390916599489822,b3617,kbl
PROKKA_02485,6.2958551171843595,-0.5229768878952825,b3616,tdh
PROKKA_02486,2.033993432237925,-0.15790205435539972,b3615,waaH
PROKKA_02487,4.08609901892473,2.2785770741894993,b3614,yibQ
PROKKA_02488,4.163320796289058,2.10053989527134,b3613,envC
PROKKA_02489,5.47515993642407,2.6223409854182265,b3612,gpmM
PROKKA_02490,6.414040720791888,1.8861293474521936,b3611,yibN
PROKKA_02491,8.196412774488039,1.5224326646586395,b3610,grxC
PROKKA_02492,7.715222324872569,1.3309879380533207,b3609,secB
PROKKA_02493,6.170703124338617,0.6514754897744615,b3608,gpsA
PROKKA_02494,6.106505278048308,0.25537410630729074,b3607,cysE
PROKKA_02495,2.789036248499036,0.7690751251388654,b3606,trmL
PROKKA_02496,6.19499547052766,-1.4231310067409053,b3605,lldD
PROKKA_02497,5.380154034698428,-1.1585141565244772,b3604,lldR
PROKKA_02498,4.984050805055892,-1.200435672328683,b3603,lldP
PROKKA_02502,5.844321210607834,2.3209739325459893,b3602,yibL
PROKKA_02503,8.65099547393953,-1.7389595982268133,b4554,yibT
PROKKA_02504,5.189996709561587,1.0767401844231506,b3601,mtlR
PROKKA_02505,5.833997895892946,1.0848788596174863,b3600,mtlD
PROKKA_02508,6.6943687783266,-2.047064091466723,b3598,yibI
PROKKA_02509,6.053241847775224,-3.1739358669140674,b3597,yibH
PROKKA_02510,4.946436431869522,-2.345645173107857,b3592,yibF
PROKKA_02511,3.9871950355777406,0.6772033421701069,b3591,selA
PROKKA_02512,3.5447172404250384,0.10807932128855935,b3590,selB
PROKKA_02513,1.370470863500472,0.3142321813083857,b3589,yiaY
PROKKA_02515,6.713144605134929,-4.603813061425709,b3588,aldB
PROKKA_02516,2.0100243288180315,-0.8577612839518498,b3583,sgbE
PROKKA_02517,2.4955793554706394,-1.2576679408071323,b3582,sgbU
PROKKA_02518,1.4644115895305774,-1.249732026027957,b3581,sgbH
PROKKA_02519,1.658668688619661,-0.22357914923465727,b3580,lyxK
PROKKA_02520,2.265994435021175,-1.0027165057928673,b3579,yiaO
PROKKA_02525,1.818497418232298,-1.5211153612890143,b3576,yiaL
PROKKA_02526,2.1470401723025123,-1.1777671297484884,b3575,yiaK
PROKKA_02527,4.358578941287247,1.4516516826589214,b3574,yiaJ
PROKKA_02528,2.5950256768072864,-0.009168809857908133,b3573,ysaA
PROKKA_02530,7.320822543189962,1.402264967682843,b3572,avtA
PROKKA_02532,4.258311138490313,0.6296110292075161,b3571,malS
PROKKA_02533,6.319293203977027,0.5384475907376753,b3570,bax
PROKKA_02534,5.900388658243774,-2.272677448532492,b3569,xylR
PROKKA_02535,6.601332045704993,-2.69154563542512,b3568,xylH
PROKKA_02536,7.8269629280862105,-4.368278346892428,b3567,xylG
PROKKA_02537,9.383590762684099,-4.790982159096042,b3566,xylF
PROKKA_02538,9.018769522447483,-3.133951180152999,b3565,xylA
PROKKA_02539,7.119239844600747,-3.6116782199276467,b3564,xylB
PROKKA_02540,4.428991337132731,-2.501725358098909,b3563,yiaB
PROKKA_02541,3.89922166360156,-1.609714327382021,b3562,yiaA
PROKKA_02542,3.3052296681940856,0.08717967057002429,b3561,wecH
PROKKA_02543,5.61563253722346,-1.206349544343455,b4553,ysaB
PROKKA_02544,5.412010820884584,1.5797283986388564,b3560,glyQ
PROKKA_02545,5.238800533146737,1.5789637825466807,b3559,glyS
PROKKA_02547,3.971658464952861,-0.5766917028351228,b4455,hokA
PROKKA_02549,6.592021301323285,6.269955645692699,b3556,cspA
PROKKA_02550,8.896064132054443,-2.703215413866488,b3555,yiaG
PROKKA_02551,6.451223537885118,0.40541476263438536,b3554,yiaF
PROKKA_02552,5.6844280512618734,1.0227802842270144,b3553,ghrB
PROKKA_02553,2.5139773249599084,3.5469353963888883,b3552,yiaD
PROKKA_02554,4.495746298731209,0.2244633539105756,b3551,bisC
PROKKA_02555,3.8206773948899584,0.5574650319736496,b3550,yiaC
PROKKA_02556,5.253910991301426,-0.2229212714197164,b3549,tag
PROKKA_02557,6.687855098621457,-3.238793837416981,b3548,yhjY
PROKKA_02559,3.074234727252094,-0.9837998882322982,b3547,yhjX
PROKKA_02565,3.487397454113919,0.6174033515509225,b3546,eptB
PROKKA_02567,7.20124228207958,1.2553410586262252,b3544,dppA
PROKKA_02569,3.8834973690893633,0.5097195520760738,b3543,dppB
PROKKA_02570,3.5943352818936276,0.5815508453923721,b3542,dppC
PROKKA_02571,3.902668265336027,0.4436752296844588,b3541,dppD
PROKKA_02572,4.587574386922765,1.3798489346498668,b3540,dppF
PROKKA_02573,2.253784844023773,2.6967475095530578,b3539,yhjV
PROKKA_02581,5.13818709688533,0.40245936591636156,b3538,bcsG
PROKKA_02582,6.068545356107315,-0.9891682915876938,b3537,bcsF
PROKKA_02583,6.309622557163161,-0.6102496197280427,b3536,bcsE
PROKKA_02584,6.3247854174936045,-0.2444032349696652,b3535,yhjR
PROKKA_02586,5.567015440129776,-0.33765592459375515,b3533,bcsA
PROKKA_02587,5.439330912562481,0.02779334231290953,b3532,bcsB
PROKKA_02588,5.720791556126915,0.22403051501239624,b3531,bcsZ
PROKKA_02590,5.090144612525126,-0.09746312667636481,b3530,bcsC
PROKKA_02591,4.9682528265797234,0.408385958849216,b3529,pdeK
PROKKA_02592,5.695691614873192,-0.8295545870128693,b3528,dctA
PROKKA_02593,4.61825539511577,1.3812172765625537,b3527,yhjJ
PROKKA_02594,5.459003163827539,0.6162612918308854,b3526,kdgK
PROKKA_02595,4.3935609584767015,0.3996554394413039,b3525,pdeH
PROKKA_02596,6.466519298197548,-3.133853030785301,b3524,yhjG
PROKKA_02597,5.6803951706945846,-2.9198928494123666,b3523,yhjE
PROKKA_02598,5.351128923975267,-0.9005378450882642,b3522,yhjD
PROKKA_02599,5.093541103092452,-0.03741987649716183,b3521,yhjC
PROKKA_02600,3.650735685003912,-0.8804487674594976,b3520,yhjB
PROKKA_02601,5.6356929189834,-2.1532199641141596,b3519,treF
PROKKA_02602,3.309690109535883,0.4172495563623744,b3518,ccp
PROKKA_02604,7.964352289531163,-3.7525077563737472,b3516,gadX
PROKKA_02609,4.456172717096997,-1.552597039706995,b3514,mdtF
PROKKA_02610,4.016497576451627,-2.2179642214553272,b3513,mdtE
PROKKA_02612,7.648372732512568,-6.378842809493666,b3512,gadE
PROKKA_02613,7.129419877860018,-3.8473530886870924,b3511,hdeD
PROKKA_02614,10.507908771802478,-4.4717351887822865,b3510,hdeA
PROKKA_02615,10.051948527380924,-2.96314937493893,b3509,hdeB
PROKKA_02616,6.074227804562792,-2.667478694802454,b3508,yhiD
PROKKA_02625,6.511637177148643,-3.049543554595287,b3507,dctR
PROKKA_02626,8.311516049432523,-6.0067562085770625,b3506,slp
PROKKA_02628,4.2985252916623296,-0.2989665141375162,b3503,arsC
PROKKA_02630,5.818764518463363,1.2079362931497482,b3500,gor
PROKKA_02631,3.7929151352478088,1.5191318069312447,b3499,rlmJ
PROKKA_02632,6.230790959772502,0.8859549418174915,b3498,prlC
PROKKA_02633,4.088895640054343,-0.7612652128058861,b3497,rsmJ
PROKKA_02634,3.8779739528449455,-2.3519464195260356,b3496,dtpB
PROKKA_02635,8.510014741632897,0.9471656679012934,b3495,uspA
PROKKA_02636,7.620494938594861,-4.683475412398746,b3494,uspB
PROKKA_02638,4.271570607150995,0.9642040107303878,b3492,yhiN
PROKKA_02639,4.762923911112473,-3.331541817666607,b3491,yhiM
PROKKA_02642,3.3133054227927285,-0.6801138666318822,b3486,rbbA
PROKKA_02643,4.832570114095814,-1.9961720035670796,b3485,yhhJ
PROKKA_02646,3.9240491813276335,1.0269327284582803,b3481,nikR
PROKKA_02647,1.617776511735334,-0.5791671371299913,b3480,nikE
PROKKA_02648,1.334099092508606,0.29134899735503783,b3479,nikD
PROKKA_02650,0.7151712273498562,-0.7151712273498562,b3478,nikC
PROKKA_02651,0.9804824946254753,0.7201015264941897,b3477,nikB
PROKKA_02652,1.4795955089726787,0.9676547781763258,b3476,nikA
PROKKA_02653,3.736865111539233,0.16355228329831295,b3475,acpT
PROKKA_02654,5.497505080453223,-3.484000981389582,b3474,yhhT
PROKKA_02655,4.385841151380965,-0.02318577469185712,b3473,yhhS
PROKKA_02656,5.87026814940741,2.0913595253123267,b3472,dcrB
PROKKA_02657,2.755031872970416,2.7698371648711757,b3471,yhhQ
PROKKA_02658,4.700810514074014,3.3157278725282726,b3470,tusA
PROKKA_02659,5.0431568842982255,-1.3936163579483196,b3469,zntA
PROKKA_02660,6.234741168987243,-1.446124743917946,b3468,yhhN
PROKKA_02661,4.449694550185114,1.0353439012439187,b3467,yhhM
PROKKA_02662,4.458779516989074,1.481679617810503,b3466,yhhL
PROKKA_02665,5.794218932550635,0.9577714671042665,b3464,ftsY
PROKKA_02666,5.04867859320494,0.11409927239655904,b3463,ftsE
PROKKA_02667,5.280072625810297,0.5302553987956582,b3462,ftsX
PROKKA_02668,7.253499456347868,0.022391651784813504,b3461,rpoH
PROKKA_02669,6.6248088566467604,-1.0285292172179528,b3460,livJ
PROKKA_02670,4.267084169227688,0.024280108824751068,b3459,panZ
PROKKA_02671,6.577675914845347,-0.4099821400991486,b3458,livK
PROKKA_02672,5.257421657886622,-1.8158728413015952,b3457,livH
PROKKA_02673,5.536027591055726,-1.7226484223509257,b3456,livM
PROKKA_02674,6.580030588337252,-1.16444277966907,b3455,livG
PROKKA_02675,5.775747275964884,-2.0515871404622965,b3454,livF
PROKKA_02676,6.748139797929191,-2.6284282339455363,b3453,ugpB
PROKKA_02677,3.4966708122702777,-2.2115878328454905,b3452,ugpA
PROKKA_02678,5.348670380224366,-2.5088653497954265,b3451,ugpE
PROKKA_02679,5.502174310213949,-2.1332568625337553,b3450,ugpC
PROKKA_02680,4.91061888503765,-1.0028090187717011,b3449,ugpQ
PROKKA_02681,7.843204619341222,-2.6539500990473197,b3448,yhhA
PROKKA_02682,5.384487379203593,-1.4800909237554092,b3447,ggt
PROKKA_02683,2.51151291606424,0.1291005342933853,b3446,yrhB
PROKKA_02685,2.1998876682772224,-0.17640586027014038,b3442,yhhZ
PROKKA_02686,4.2748332371288384,0.26126618924073686,b3441,yhhY
PROKKA_02688,6.745095426795229,0.1334184875356268,b3440,yhhX
PROKKA_02689,6.404590455237603,3.1896098202134677,b3439,yhhW
PROKKA_02690,5.8881262667542895,0.3887257689387482,b3438,gntR
PROKKA_02691,4.130331633218283,3.4152233978652635,b3437,gntK
PROKKA_02692,3.4747094433462338,2.4391459089288534,b4476,gntU
PROKKA_02695,4.864573518409641,-0.3278807988824992,b3434,yhgN
PROKKA_02696,7.93945030123534,-0.21359092410491343,b3433,asd
PROKKA_02697,6.077176160407763,-1.0837755973909386,b3432,glgB
PROKKA_02698,6.63369263837839,-1.3381060757259853,b3431,glgX
PROKKA_02699,7.107801518002853,-0.575892343891037,b3430,glgC
PROKKA_02700,6.703886556449181,-1.5555116979175256,b3429,glgA
PROKKA_02701,7.397839572459226,-0.9550953463310581,b3428,glgP
PROKKA_02713,5.161745289214041,0.8841810154415768,b3426,glpD
PROKKA_02714,4.878625015165001,2.214540027315814,b3425,glpE
PROKKA_02715,5.637931678134503,1.9082695800819902,b3424,glpG
PROKKA_02717,2.0805699358680325,0.009238708473346513,b3422,rtcR
PROKKA_02718,4.820985765982757,-0.6115006250296533,b3421,rtcB
PROKKA_02719,3.0654356254744464,-1.2543658589996762,b4475,rtcA
PROKKA_02720,6.41593582678378,-1.8565588524610517,b3418,malT
PROKKA_02721,5.221905282779158,2.144078846946308,b3417,malP
PROKKA_02722,4.748823543004139,1.6448037498683812,b3416,malQ
PROKKA_02723,3.2205620094447296,2.5307287000442615,b3415,gntT
PROKKA_02724,8.541284435471674,1.6422312404727908,b3414,nfuA
PROKKA_02725,4.448633152142592,1.0925500339465195,b3413,yhgH
PROKKA_02726,3.7765624958379442,-0.030810951712226586,b3412,bioH
PROKKA_02728,3.1470761713414945,-0.3707941765638587,b3410,feoC
PROKKA_02729,4.757440527631884,1.3767607305819434,b3409,feoB
PROKKA_02730,6.120585533705487,1.8147598314588764,b3408,feoA
PROKKA_02731,3.4629256213318595,2.4001068559455923,b3407,yhgF
PROKKA_02732,4.953013186610134,1.019913538787356,b3406,greB
PROKKA_02733,6.772481262307597,-1.650248973144782,b3405,ompR
PROKKA_02734,4.805771508953784,-0.4660922830405383,b3404,envZ
PROKKA_02737,6.90028468580827,0.45025075442845797,b3403,pck
PROKKA_02738,6.121919499047248,-1.534429936567519,b3402,yhgE
PROKKA_02739,5.426696202640921,2.0479367533374386,b3401,hslO
PROKKA_02740,6.642709228158104,2.2534800371091492,b3400,hslR
PROKKA_02741,6.028369948752609,1.561101680540287,b3399,yrfG
PROKKA_02742,3.826579986200276,1.3561996495530861,b3398,igaA
PROKKA_02743,6.136769247604224,0.5973531954169609,b3397,nudE
PROKKA_02744,2.853315851958737,2.4305257348506317,b3396,mrcA
PROKKA_02745,1.6475178240408832,-0.6807638074645433,b3395,hofM
PROKKA_02746,2.2564011876420587,0.23367044636726586,b3394,hofN
PROKKA_02747,2.215554706883434,0.06610679885025661,b3393,hofO
PROKKA_02748,3.3379108268788222,0.01284443936777624,b3392,hofP
PROKKA_02749,3.1105085866997784,-0.7022304504387558,b3391,hofQ
PROKKA_02750,7.373124317253351,2.4469466957573385,b3390,aroK
PROKKA_02751,6.69297340230111,1.1889621865528834,b3389,aroB
PROKKA_02752,6.758468549357028,2.0910742407633656,b3388,damX
PROKKA_02753,6.450442322973679,1.3303292600908323,b3387,dam
PROKKA_02754,6.060973028188087,0.12289613679261091,b3386,rpe
PROKKA_02755,5.803727718845325,1.8570579743919966,b3385,gph
PROKKA_02756,5.810075396869065,1.9959800113165267,b3384,trpS
PROKKA_02757,4.801520896584828,0.36739291682723607,b3383,yhfZ
PROKKA_02758,4.506700152194526,-0.48367082418737883,b3382,yhfY
PROKKA_02759,2.0152783099700806,-1.1497879642606077,b3381,yhfX
PROKKA_02760,2.0525179633341675,-1.0242117971605427,b3380,yhfW
PROKKA_02761,2.736207658136543,-1.1825585756682597,b3379,php
PROKKA_02762,2.6942084746657593,-1.2060225774445583,b3378,yhfU
PROKKA_02763,2.8300469830765778,-1.1160443741192834,b3377,yhfT
PROKKA_02764,2.4278113179996015,-1.5933795174012042,b3376,yhfS
PROKKA_02765,1.633975643254937,0.4295618575829565,b3369,yhfL
PROKKA_02766,3.7653506325530923,0.25612280789885755,b3368,cysG
PROKKA_02767,2.9565988553805185,1.0335603196677843,b3367,nirC
PROKKA_02768,0.7560566491031903,0.44761797096838796,b3366,nirD
PROKKA_02769,1.751103088802429,2.770565023064229,b3365,nirB
PROKKA_02770,1.9316063695270467,5.124946149118716,b3364,tsgA
PROKKA_02771,6.169852198164959,1.1074227765576117,b3363,ppiA
PROKKA_02772,8.427174015536306,-4.461070240843046,b3362,yhfG
PROKKA_02773,7.862088786926536,-3.4985983021815024,b3361,fic
PROKKA_02774,5.113809184888641,-1.0556013496310657,b3360,pabA
PROKKA_02775,4.345230178866963,1.3090912601502165,b3359,argD
PROKKA_02776,3.863987069313269,-0.019415182274130416,b3358,yhfK
PROKKA_02777,7.394401902473954,0.287635484680556,b3357,crp
PROKKA_02778,5.630137663147536,-0.09149696915421046,b3356,yhfA
PROKKA_02779,5.196683757849108,-0.1512626950543421,b3355,prkB
PROKKA_02780,5.959909414710404,0.35194681792371707,b3354,yheU
PROKKA_02781,4.478207272791804,1.2114658876755406,b3353,yheT
PROKKA_02782,4.551390585383856,1.773702242888766,b3352,yheS
PROKKA_02783,5.61651817625158,-1.7212815790335485,b3351,kefG
PROKKA_02784,5.950546944158917,-1.3615465909374507,b3350,kefB
PROKKA_02785,6.996973175695095,-1.130157014406513,b4551,yheV
PROKKA_02786,7.311413751431987,1.5825811420454947,b3349,slyD
PROKKA_02787,4.229103272677278,0.12767819777683975,b3348,slyX
PROKKA_02788,8.524838543063476,2.3138795850606595,b3347,fkpA
PROKKA_02789,7.01013888970666,0.7973628741844392,b3346,yheO
PROKKA_02790,5.734021653896182,0.4135495947443717,b3345,tusD
PROKKA_02791,4.844012294911357,0.8858707002313349,b3344,tusC
PROKKA_02792,7.306950716243389,1.1744250875380047,b3343,tusB
PROKKA_02793,7.062753887668578,4.732746055130132,b3342,rpsL
PROKKA_02794,7.6730418983694815,4.611050963672092,b3341,rpsG
PROKKA_02795,7.801716300489039,4.416289938251916,b3340,fusA
PROKKA_02797,3.689173440558052,0.5872958709125862,b3338,chiA
PROKKA_02798,9.184896086441267,0.5688476524107262,b3337,bfd
PROKKA_02799,9.508792140851854,-0.42040271070069224,b3336,bfr
PROKKA_02800,2.9677358917988053,-0.9188635896671014,b3335,gspO
PROKKA_02801,2.76662051823349,-1.0423978870086448,b3334,gspM
PROKKA_02802,2.989906719165741,-1.274795767766295,b3333,gspL
PROKKA_02803,1.3186808001067063,0.34172061140811527,b3332,gspK
PROKKA_02804,0.9275315294949996,0.3638177528473786,b3331,gspJ
PROKKA_02805,1.8143393843404865,0.007633970911422372,b3330,gspI
PROKKA_02806,1.784025787492962,0.1873590839372361,b3329,gspH
PROKKA_02807,2.355154654012182,-0.06564731779264266,b3328,gspG
PROKKA_02808,1.7293828138061231,0.6216771071778195,b3327,gspF
PROKKA_02809,1.4137443763325073,0.8920880329681533,b3326,gspE
PROKKA_02810,2.636559691950019,0.5418701393502778,b3325,gspD
PROKKA_02811,2.434487724819518,0.7273774106398152,b3324,gspC
PROKKA_02812,3.916925901095541,-0.2568839906905258,b3323,gspA
PROKKA_02813,3.712001252553441,-0.02109585040778983,b3322,gspB
PROKKA_02814,6.371352914512009,6.1091270014958,b3321,rpsJ
PROKKA_02815,7.6728875319080565,5.275417278996693,b3320,rplC
PROKKA_02816,7.3321459161035705,5.445071438577621,b3319,rplD
PROKKA_02817,7.710538019108576,4.968085136596505,b3318,rplW
PROKKA_02818,6.402433917551299,5.165320788350638,b3317,rplB
PROKKA_02819,8.138919723221612,4.59659311735124,b3316,rpsS
PROKKA_02820,7.454440816706333,5.569373644231813,b3315,rplV
PROKKA_02821,7.445423708864139,5.535262745221356,b3314,rpsC
PROKKA_02822,8.981122602659292,5.002480283086495,b3313,rplP
PROKKA_02823,6.933346197150366,3.6372920469946024,b3312,rpmC
PROKKA_02824,7.00433135518575,4.0114506190355055,b3311,rpsQ
PROKKA_02825,8.345574776232214,4.679101197751386,b3310,rplN
PROKKA_02826,8.773483928515118,5.141606727126465,b3309,rplX
PROKKA_02827,8.270499291420258,4.2317013412507105,b3308,rplE
PROKKA_02828,8.647991387023593,3.352757350234853,b3307,rpsN
PROKKA_02829,8.215060746050483,4.77714818010865,b3306,rpsH
PROKKA_02830,7.757735460295008,4.72313101410303,b3305,rplF
PROKKA_02831,7.902397996540202,3.765848596469281,b3304,rplR
PROKKA_02832,8.080947261024,4.426127357179986,b3303,rpsE
PROKKA_02833,7.797759821749887,4.262790516056302,b3302,rpmD
PROKKA_02834,8.55819205691598,4.036704711329845,b3301,rplO
PROKKA_02835,8.525460974653802,4.233887676675089,b3300,secY
PROKKA_02836,8.540593795576251,3.917492521043787,b3299,rpmJ
PROKKA_02838,8.946295699927921,4.093216481049014,b3298,rpsM
PROKKA_02839,8.794496650565303,4.3950524839001,b3297,rpsK
PROKKA_02840,9.956326378796886,4.41995775143498,b3296,rpsD
PROKKA_02841,8.57310141138488,4.124483477231683,b3295,rpoA
PROKKA_02842,6.469021912311431,3.2965340589319716,b3294,rplQ
PROKKA_02843,7.802211230681788,-0.2451688473102509,b3293,yhdN
PROKKA_02844,7.0651652254791095,-0.41817274568693197,b3292,zntR
PROKKA_02845,6.706071325035969,0.7685526286437687,b4550,arfA
PROKKA_02846,10.300345773681274,-2.8803589162447523,b3291,mscL
PROKKA_02847,5.073602631077389,1.379400148032932,b3290,trkA
PROKKA_02848,4.167607041309875,3.215719901869787,b3289,rsmB
PROKKA_02849,6.571119106453031,2.064044332218545,b3288,fmt
PROKKA_02850,7.647787647678669,1.6120555087028077,b3287,def
PROKKA_02851,7.049694817245097,-0.976359960586807,b4473,smf
PROKKA_02852,8.939093243992364,-0.2854168311113856,b3284,smg
PROKKA_02853,7.277391723840541,0.34156143099421854,b3283,yrdD
PROKKA_02854,4.572580151778401,0.8820967079270812,b3282,tsaC
PROKKA_02855,7.036052717896968,0.1770713025656958,b3281,aroE
PROKKA_02856,6.357097827766445,0.4840519872263469,b3280,yrdB
PROKKA_02857,7.0195464516203625,-0.8663258485614058,b3279,yrdA
PROKKA_02866,6.422891395204536,-3.1467225202431797,b3271,yhdZ
PROKKA_02867,4.874210561320011,-3.3735926798524125,b3270,yhdY
PROKKA_02868,4.471832004154216,-2.8126002585340215,b3269,yhdX
PROKKA_02873,2.787984142057889,-0.5566632640113203,b3266,acrF
PROKKA_02874,1.39424451399953,0.6488481957760999,b3265,acrE
PROKKA_02875,1.1046142222104307,0.08667623355022291,b3264,envR
PROKKA_02876,4.126059572790478,0.8940530345538162,b3263,yhdU
PROKKA_02877,2.4011573100986885,2.9225643439801763,b3262,yhdJ
PROKKA_02878,4.566628027263188,5.0500234292005155,b3261,fis
PROKKA_02879,5.884752677138202,5.046517228823646,b3260,dusB
PROKKA_02880,5.355370015769184,1.9459517471981362,b3259,prmA
PROKKA_02881,4.261603948690147,1.4024181183677644,b3258,panF
PROKKA_02882,1.7289231249810446,2.414996146219399,b3257,yhdT
PROKKA_02891,5.339589016826071,3.065281927183829,b3256,accC
PROKKA_02892,6.916180524948226,3.773298313639444,b3255,accB
PROKKA_02893,6.343491912284881,-2.0077145256840385,b3253,yhdH
PROKKA_02894,4.956795816321085,-0.049059372868040185,b3252,csrD
PROKKA_02895,5.110472247049195,2.340215582870824,b3251,mreB
PROKKA_02896,3.0618492476486314,2.433331785683603,b3250,mreC
PROKKA_02897,6.226013964572596,1.916832308684974,b3249,mreD
PROKKA_02898,6.210387035239286,0.870019486734785,b3248,yhdE
PROKKA_02899,5.591177869514073,0.9884642219777682,b3247,rng
PROKKA_02900,4.473386698099592,0.5087759191571033,b4472,yhdP
PROKKA_02901,6.896803186983991,-0.07915745915729566,b3244,tldD
PROKKA_02904,4.002515087667473,3.324674922966758,b3242,aaeX
PROKKA_02905,3.7481456939184015,1.8490703316480421,b3241,aaeA
PROKKA_02906,3.333613929018946,1.422734189830532,b3240,aaeB
PROKKA_02907,8.981058752324412,-3.320187340643071,b3239,yhcO
PROKKA_02908,6.322029510824146,1.6610155545355942,b3238,yhcN
PROKKA_02909,6.558179593253275,0.9208101971174045,b3237,argR
PROKKA_02910,8.980421159539832,0.2153939137615808,b3236,mdh
PROKKA_02911,4.699436524614351,1.0885299715606171,b3235,degS
PROKKA_02912,5.293281524957749,-1.0852006559148393,b3234,degQ
PROKKA_02913,9.41518122423698,-1.607146350033788,b3233,yhcB
PROKKA_02914,4.506312286643638,1.3497929521754122,b3232,zapE
PROKKA_02915,6.643839893395773,5.573836342323313,b3231,rplM
PROKKA_02916,5.24774492966343,3.3729053798161477,b3230,rpsI
PROKKA_02917,7.1819244397657656,1.2731750485379152,b3229,sspA
PROKKA_02918,5.649203596901298,0.7563715943076437,b3228,sspB
PROKKA_02919,4.311100504050396,0.3737291841968089,b3226,nanR
PROKKA_02920,6.593662613461518,0.6783075747866887,b3225,nanA
PROKKA_02921,5.2812681934678345,-0.7470957576658925,b3224,nanT
PROKKA_02922,3.7913892770636486,-0.500515811041212,b3223,nanE
PROKKA_02923,4.740754010228109,-1.2714822097361842,b3222,nanK
PROKKA_02924,5.79848622596298,-0.8991674991337755,b3221,yhcH
PROKKA_02925,3.0450709679079626,0.20014296942684195,b3220,yhcG
PROKKA_02926,4.831107103201054,0.9346210233807071,b3213,gltD
PROKKA_02927,4.702876059679774,1.040821402328178,b3212,gltB
PROKKA_02928,2.184210703362928,-0.2796334772877218,b3211,yhcC
PROKKA_02929,6.504558797894607,-0.25445713995817076,b3210,arcB
PROKKA_02931,5.980169145735719,-0.49619649583469627,b3209,elbB
PROKKA_02932,5.32330647468701,-0.1180919333566619,b3208,mtgA
PROKKA_02933,6.987189725080716,0.4510355175260754,b3207,yrbL
PROKKA_02934,6.049293371473835,0.45555652417979964,b3206,npr
PROKKA_02935,6.629958294913768,0.48438350221681237,b3205,rapZ
PROKKA_02936,7.540355684859501,0.5265988350290449,b3204,ptsN
PROKKA_02937,8.631582624927344,0.03856712957385611,b3203,hpf
PROKKA_02938,8.183260335660048,0.1090336523515667,b3202,rpoN
PROKKA_02939,6.77840357793918,0.9057557887770349,b3201,lptB
PROKKA_02940,7.355019650096395,1.233894804026587,b3200,lptA
PROKKA_02941,6.860277041541831,1.4913931639684783,b3199,lptC
PROKKA_02942,6.880565329597076,-0.7734469924398191,b3198,kdsC
PROKKA_02944,6.095238825217553,0.45307155521540565,b3197,kdsD
PROKKA_02945,5.207041857077517,0.5665750016457185,b3196,yrbG
PROKKA_02946,5.590209731475314,0.04904204262923706,b3195,mlaF
PROKKA_02947,5.041097810105146,0.7699891414253193,b3194,mlaE
PROKKA_02948,6.266154144364728,1.6152156770798696,b3193,mlaD
PROKKA_02949,6.801441554588925,0.12456278267045118,b3192,mlaC
PROKKA_02950,6.7983045513131355,0.8112820241261902,b3191,mlaB
PROKKA_02951,5.292218060390056,2.981017440088598,b3190,ibaG
PROKKA_02952,4.935970551318809,3.154068183869981,b3189,murA
PROKKA_02953,4.199009312018764,0.1841847369084899,b3188,sfsB
PROKKA_02954,6.09531840716474,0.6767481362160357,b3187,ispB
PROKKA_02955,9.300416876496948,3.4137314790869304,b3186,rplU
PROKKA_02956,7.4927972788994825,2.5134406276495564,b3185,rpmA
PROKKA_02957,4.3756579947264544,3.8086740304043882,b3184,yhbE
PROKKA_02958,5.8464404706320305,2.7724767712028644,b3183,obgE
PROKKA_02959,3.5593899772161572,1.4230085585340895,b3182,dacB
PROKKA_02961,5.564287927403932,2.1748434425511443,b3181,greA
PROKKA_02962,6.049655186568112,3.1435390889334585,b3180,yhbY
PROKKA_02963,7.96580457156867,1.6508080942983394,b3179,rlmE
PROKKA_02964,8.013315794488314,1.3378585629938087,b3178,ftsH
PROKKA_02965,4.739467118065649,1.6275599629377657,b3177,folP
PROKKA_02966,5.626487119714977,1.176535208990611,b3176,glmM
PROKKA_02967,7.306005192700972,3.063170313637915,b3175,secG
PROKKA_02969,3.0638190830866714,0.292635395430465,b3173,yhbX
PROKKA_02970,5.882185050938578,1.3677957425080232,b3172,argG
PROKKA_02973,6.5503644415813795,3.010573885005085,b3170,rimP
PROKKA_02974,6.920071813116527,3.1170972562081865,b3169,nusA
PROKKA_02975,6.831452427254911,2.876892282830447,b3168,infB
PROKKA_02976,5.769321365615729,1.4784107739745105,b3167,rbfA
PROKKA_02977,5.082139342036685,2.01623127952036,b3166,truB
PROKKA_02979,7.763483135962078,3.9918821141655787,b3165,rpsO
PROKKA_02981,7.432843560064226,2.0381867824663242,b3164,pnp
PROKKA_02982,8.055231365237445,2.6594435426739444,b3163,nlpI
PROKKA_02983,4.9711333936807005,4.148177266344629,b3162,deaD
PROKKA_02984,2.413149814967021,0.030422279979691158,b3161,mtr
PROKKA_02985,4.887761691243403,-2.657652405322596,b3160,yhbW
PROKKA_02986,2.4799410369011383,0.12434768154470843,b3159,yhbV
PROKKA_02987,1.3985116253639427,-0.27800043490101234,b3158,yhbU
