,predict,resid,K-12,Gene Name
PROKKA_02407,1.6279537904634558,0.7371940276913365,b3690,cbrA
PROKKA_02408,3.6451551751841693,0.9192498236602091,b3689,yidR
PROKKA_02409,4.0999292468995385,1.0085402408295936,b3688,yidQ
PROKKA_02411,8.013910848576145,2.9975646800454765,b3687,ibpA
PROKKA_02412,6.2637511362572775,2.0788096839640753,b3686,ibpB
PROKKA_02413,3.85547182227483,0.4541715901988983,b3685,yidE
PROKKA_02414,2.838093003161391,-0.16078264175709744,b3680,yidL
PROKKA_02415,1.076355339061919,-0.22425188841994237,b3679,yidK
PROKKA_02416,2.3519617060015454,0.08388502244531448,b3678,yidJ
PROKKA_02417,3.330271106689927,0.8750805296333306,b3676,yidH
PROKKA_02418,2.182891002147039,1.6747892299482579,b3675,yidG
PROKKA_02419,2.581696756973038,0.640923235415463,b3674,yidF
PROKKA_02421,3.850325597831768,-1.229948184817692,b3673,emrD
PROKKA_02422,3.8840905977500855,1.3757017246511305,b3671,ilvB
PROKKA_02423,3.281020075534461,0.010323472301280834,b3670,ilvN
PROKKA_02425,3.508619492458126,0.0741275462965083,b3669,uhpA
PROKKA_02426,4.553486500410702,-1.3625029882853523,b3668,uhpB
PROKKA_02427,4.614653462360714,-0.83609858501976,b3667,uhpC
PROKKA_02428,5.80868264406183,-2.5761004627518433,b3666,uhpT
PROKKA_02429,3.8492155128451166,0.34151762358438287,b3665,adeD
PROKKA_02430,1.382961013702129,-0.4154527163829501,b3664,adeQ
PROKKA_02431,3.004931629850077,-0.08278867429248793,b3663,yicN
PROKKA_02432,3.5097923285613923,0.686403555269754,b3662,nepI
PROKKA_02433,2.8772864669353133,-0.2743697834369705,b4555,yicS
PROKKA_02434,4.409385850339698,1.2627941996817853,b3661,nlpA
PROKKA_02435,4.588920171162142,0.4348178744594353,b3660,yicL
PROKKA_02439,2.790915188592318,0.10747223952750584,b3657,yicJ
PROKKA_02440,3.3077952434442404,-0.12026658460182071,b3656,yicI
PROKKA_02449,4.792319740903158,0.5921024954377136,b3655,yicH
PROKKA_02450,5.382860713541745,-1.5385933921094614,b3654,xanP
PROKKA_02451,4.992579125474242,-0.630228185064106,b3653,gltS
PROKKA_02452,5.377221474391552,1.179651908810107,b3652,recG
PROKKA_02453,5.587985194570903,0.5606782809803965,b3651,trmH
PROKKA_02454,6.7344546814136415,1.0855774397368618,b3650,spoT
PROKKA_02455,9.21753179771813,0.3998412557622988,b3649,rpoZ
PROKKA_02456,7.248019481427125,1.7398034050881357,b3648,gmk
PROKKA_02457,2.8796035635687396,0.6962709694895874,b3647,ligB
PROKKA_02458,3.2589391104161303,0.738974687081853,b3646,yicG
PROKKA_02459,5.802854679335491,0.6303610543165039,b3644,yicC
PROKKA_02460,5.939107879630327,0.7721520449144919,b3643,rph
PROKKA_02461,4.344425510998517,0.21234408250780312,b3642,pyrE
PROKKA_02462,6.883803485387277,-0.08762049107545167,b3641,slmA
PROKKA_02463,6.419089484744809,1.2658527768265628,b3640,dut
PROKKA_02464,6.011547501155107,1.3077957127341815,b3639,dfp
PROKKA_02465,6.139447188925604,0.2225239178734535,b3638,yicR
PROKKA_02466,10.720203272926677,1.010305397193651,b3637,rpmB
PROKKA_02467,6.683140916293522,0.6273170586113865,b3636,rpmG
PROKKA_02468,5.219509603081674,2.1694524928538774,b3635,mutM
PROKKA_02469,4.867617053487666,0.4392082004967355,b3634,coaD
PROKKA_02470,5.11545569142242,1.5400509453532276,b3633,waaA
PROKKA_02473,5.555714306918631,0.5135656539363609,b3631,waaG
PROKKA_02474,6.532470075753781,1.056300507142784,b3630,waaP
PROKKA_02481,5.841219769733026,0.8608028036674256,b3621,waaC
PROKKA_02482,5.578117232938233,0.556375148992954,b3620,waaF
PROKKA_02483,7.36289470937799,0.7913498506176015,b3619,rfaD
PROKKA_02484,7.060650098597449,0.8049907297705099,b3617,kbl
PROKKA_02485,6.241195898579839,-0.46831766929076224,b3616,tdh
PROKKA_02486,2.5266822496385863,-0.6505908717560609,b3615,waaH
PROKKA_02487,5.133564950858053,1.231111142256176,b3614,yibQ
PROKKA_02488,5.730857926329335,0.5330027652310632,b3613,envC
PROKKA_02489,7.5317076440257935,0.5657932778165033,b3612,gpmM
PROKKA_02490,7.1635769233774305,1.1365931448666515,b3611,yibN
PROKKA_02491,8.392129919096286,1.3267155200503922,b3610,grxC
PROKKA_02492,7.808351291815361,1.2378589711105281,b3609,secB
PROKKA_02493,6.668267560002319,0.15391105411075934,b3608,gpsA
PROKKA_02494,6.067430689443633,0.29444869491196624,b3607,cysE
PROKKA_02495,3.6770392494234008,-0.11892787578549946,b3606,trmL
PROKKA_02496,4.511254847655321,0.2606096161314335,b3605,lldD
PROKKA_02497,3.113177413626171,1.10846246454778,b3604,lldR
PROKKA_02498,3.0910272009358906,0.6925879317913184,b3603,lldP
PROKKA_02502,6.268540894828351,1.8967542483254727,b3602,yibL
PROKKA_02503,7.128910236971453,-0.21687436125873738,b4554,yibT
PROKKA_02504,5.608431168910037,0.6583057250747011,b3601,mtlR
PROKKA_02505,5.67471149243081,1.2441652630796218,b3600,mtlD
PROKKA_02508,3.967748871755349,0.6795558151045284,b3598,yibI
PROKKA_02509,3.6068944454379714,-0.7275884645768147,b3597,yibH
PROKKA_02510,2.911025207430379,-0.31023394866871445,b3592,yibF
PROKKA_02511,4.626876580614938,0.03752179713290982,b3591,selA
PROKKA_02512,4.364830005195052,-0.7120334434814541,b3590,selB
PROKKA_02513,2.314115913623385,-0.6294128688145273,b3589,yiaY
PROKKA_02515,4.37408817188815,-2.2647566281789304,b3588,aldB
PROKKA_02516,1.224694704357185,-0.07243165949100328,b3583,sgbE
PROKKA_02517,1.4250011050833784,-0.18708969041987134,b3582,sgbU
PROKKA_02518,1.0420546165726456,-0.8273750530700252,b3581,sgbH
PROKKA_02519,1.3869239754922784,0.048165563892725416,b3580,lyxK
PROKKA_02520,0.7075500939612536,0.5557278352670543,b3579,yiaO
PROKKA_02525,2.1488053226485904,-1.8514232657053067,b3576,yiaL
PROKKA_02526,1.8596508198761685,-0.8903777773221446,b3575,yiaK
PROKKA_02527,4.659176092076048,1.1510545318701206,b3574,yiaJ
PROKKA_02528,3.7592269395206825,-1.1733700725713043,b3573,ysaA
PROKKA_02530,7.608771360787042,1.114316150085763,b3572,avtA
PROKKA_02532,2.79643418878515,2.0914879789126797,b3571,malS
PROKKA_02533,8.503672351947753,-1.64593155723305,b3570,bax
PROKKA_02534,2.870045284807267,0.757665924904015,b3569,xylR
PROKKA_02535,3.9349793605736787,-0.02519295029380597,b3568,xylH
PROKKA_02536,4.352172443461062,-0.8934878622672793,b3567,xylG
PROKKA_02537,5.517107058334557,-0.9244984547464998,b3566,xylF
PROKKA_02538,5.713136781844688,0.17168156044979632,b3565,xylA
PROKKA_02539,3.880825582807864,-0.37326395813476365,b3564,xylB
PROKKA_02540,2.1458856173209777,-0.21861963828715525,b3563,yiaB
PROKKA_02541,2.036537736860125,0.2529695993594143,b3562,yiaA
PROKKA_02542,2.1835742489660976,1.2088350897980122,b3561,wecH
PROKKA_02543,2.194971858317496,2.214311134562509,b4553,ysaB
PROKKA_02544,6.579233116247314,0.4125061032761259,b3560,glyQ
PROKKA_02545,6.8048684210780195,0.012895894615398085,b3559,glyS
PROKKA_02547,3.931666738398481,-0.536699976280743,b4455,hokA
PROKKA_02549,9.423784002944057,3.438192944071927,b3556,cspA
PROKKA_02550,5.0548042953676795,1.1380444228202755,b3555,yiaG
PROKKA_02551,6.335991326614721,0.5206469739047828,b3554,yiaF
PROKKA_02552,5.353423483257243,1.3537848522316445,b3553,ghrB
PROKKA_02553,5.162988175376795,0.8979245459720016,b3552,yiaD
PROKKA_02554,4.282126306901255,0.4380833457405293,b3551,bisC
PROKKA_02555,3.3316591804260804,1.0464832464375275,b3550,yiaC
PROKKA_02556,4.005080222841513,1.025909497040197,b3549,tag
PROKKA_02557,3.419036734865358,0.030024526339117674,b3548,yhjY
PROKKA_02559,6.223223153632998,-4.132788314613203,b3547,yhjX
PROKKA_02565,3.1654441525373,0.9393566531275415,b3546,eptB
PROKKA_02567,6.50693034472757,1.9496529959782354,b3544,dppA
PROKKA_02569,3.9649300418814164,0.42828687928402065,b3543,dppB
PROKKA_02570,3.480993915622938,0.6948922116630616,b3542,dppC
PROKKA_02571,3.81821682973277,0.5281266652877159,b3541,dppD
PROKKA_02572,4.340826566166442,1.6265967554061902,b3540,dppF
PROKKA_02573,4.49985547914857,0.450676874428261,b3539,yhjV
PROKKA_02581,3.76804239440132,1.7726040684003719,b3538,bcsG
PROKKA_02582,3.663222117406198,1.416154947113423,b3537,bcsF
PROKKA_02583,4.532179001592592,1.1671939358425263,b3536,bcsE
PROKKA_02584,5.042256806404883,1.0381253761190559,b3535,yhjR
PROKKA_02586,5.212129548858841,0.017229966677179576,b3533,bcsA
PROKKA_02587,4.64062596437783,0.8264982904975602,b3532,bcsB
PROKKA_02588,4.883272438646268,1.061549632493044,b3531,bcsZ
PROKKA_02590,4.128344537374228,0.8643369484745334,b3530,bcsC
PROKKA_02591,5.021234359828032,0.35540442560090746,b3529,pdeK
PROKKA_02592,5.597978509775121,-0.731841481914798,b3528,dctA
PROKKA_02593,5.041901505494574,0.9575711661837492,b3527,yhjJ
PROKKA_02594,5.34936383848489,0.7259006171735347,b3526,kdgK
PROKKA_02595,2.947302460372944,1.8459139375450615,b3525,pdeH
PROKKA_02596,3.288997949521913,0.04366831789033432,b3524,yhjG
PROKKA_02597,2.567927454969204,0.1925748663130138,b3523,yhjE
PROKKA_02598,4.138715740667484,0.31187533821951874,b3522,yhjD
PROKKA_02599,5.363263540213911,-0.30714231361862065,b3521,yhjC
PROKKA_02600,2.7479494083613116,0.022337509183102622,b3520,yhjB
PROKKA_02601,3.7329193689326194,-0.25044641406337886,b3519,treF
PROKKA_02602,6.301310044343778,-2.574370378445521,b3518,ccp
PROKKA_02604,7.35072637318954,-3.1388818400321234,b3516,gadX
PROKKA_02609,4.092031728099701,-1.1884560507096986,b3514,mdtF
PROKKA_02610,3.9430484544287374,-2.1445150994324376,b3513,mdtE
PROKKA_02612,5.799572281227922,-4.530042358209021,b3512,gadE
PROKKA_02613,4.918160665190759,-1.6360938760178332,b3511,hdeD
PROKKA_02614,9.057193280259899,-3.0210196972397068,b3510,hdeA
PROKKA_02615,8.676051708801243,-1.5872525563592488,b3509,hdeB
PROKKA_02616,5.876511344165136,-2.469762234404798,b3508,yhiD
PROKKA_02625,4.5141069614554326,-1.0520133389020767,b3507,dctR
PROKKA_02626,5.648437885907545,-3.3436780450520844,b3506,slp
PROKKA_02628,2.595525719461062,1.4040330580637512,b3503,arsC
PROKKA_02630,6.379701630943541,0.6469991806695701,b3500,gor
PROKKA_02631,3.847390571977513,1.4646563702015403,b3499,rlmJ
PROKKA_02632,5.805457650628225,1.311288250961769,b3498,prlC
PROKKA_02633,3.765339281829415,-0.4377088545809582,b3497,rsmJ
PROKKA_02634,3.963980096481901,-2.437952563162991,b3496,dtpB
PROKKA_02635,8.702065883733683,0.7551145258005079,b3495,uspA
PROKKA_02636,4.247818463020382,-1.3107989368242667,b3494,uspB
PROKKA_02638,5.085813207574982,0.14996141030640064,b3492,yhiN
PROKKA_02639,4.54965422107301,-3.1182721276271437,b3491,yhiM
PROKKA_02642,3.9983783187062425,-1.3651867625453962,b3486,rbbA
PROKKA_02643,4.877874867481554,-2.04147675695282,b3485,yhhJ
PROKKA_02646,4.912537082972382,0.03844482681353156,b3481,nikR
PROKKA_02647,2.669976954375282,-1.6313675797699394,b3480,nikE
PROKKA_02648,3.246113873465494,-1.62066578360185,b3479,nikD
PROKKA_02650,2.3303255494599515,-2.3303255494599515,b3478,nikC
PROKKA_02651,2.412636742344585,-0.7120527212249199,b3477,nikB
PROKKA_02652,4.137984298206339,-1.6907340110573346,b3476,nikA
PROKKA_02653,2.9610126262540346,0.9394047685835112,b3475,acpT
PROKKA_02654,2.9897981289772293,-0.9762940299135883,b3474,yhhT
PROKKA_02655,4.606619357020914,-0.24396398033180677,b3473,yhhS
PROKKA_02656,6.706167987274539,1.2554596874451978,b3472,dcrB
PROKKA_02657,5.267246978093166,0.2576220597484262,b3471,yhhQ
PROKKA_02658,5.986340606699545,2.0301977799027418,b3470,tusA
PROKKA_02659,4.954186632246095,-1.3046461058961887,b3469,zntA
PROKKA_02660,6.069427790557509,-1.280811365488212,b3468,yhhN
PROKKA_02661,4.48212815043446,1.0029103009945732,b3467,yhhM
PROKKA_02662,3.700132863181522,2.2403262716180548,b3466,yhhL
PROKKA_02665,6.491550705865169,0.2604396937897322,b3464,ftsY
PROKKA_02666,5.872092866548287,-0.7093150009467877,b3463,ftsE
PROKKA_02667,6.017653882105427,-0.2073258574994723,b3462,ftsX
PROKKA_02668,8.32749452470269,-1.0516034165700088,b3461,rpoH
PROKKA_02669,4.29716203672161,1.2991176027071978,b3460,livJ
PROKKA_02670,4.018606157671001,0.27275812038143865,b3459,panZ
PROKKA_02671,3.871324232833926,2.2963695419122727,b3458,livK
PROKKA_02672,2.7738047434264113,0.667744073158616,b3457,livH
PROKKA_02673,3.304652816996003,0.508726351708797,b3456,livM
PROKKA_02674,3.793090676320605,1.6224971323475765,b3455,livG
PROKKA_02675,2.879646811184215,0.8445133243183722,b3454,livF
PROKKA_02676,3.3933147274581126,0.7263968365255424,b3453,ugpB
PROKKA_02677,0.11863984060109822,1.1664431388236889,b3452,ugpA
PROKKA_02678,1.6668839854793887,1.1729210449495509,b3451,ugpE
PROKKA_02679,3.7769516128110894,-0.40803416513089585,b3450,ugpC
PROKKA_02680,3.7240591553376756,0.183750710928273,b3449,ugpQ
PROKKA_02681,5.262269752757383,-0.07301523246348118,b3448,yhhA
PROKKA_02682,3.025190267423855,0.8792061880243289,b3447,ggt
PROKKA_02683,5.479147559429157,-2.838534109071532,b3446,yrhB
PROKKA_02685,5.1645921208134,-3.141110312806318,b3442,yhhZ
PROKKA_02686,3.0928420494031306,1.4432573769664447,b3441,yhhY
PROKKA_02688,6.548682612890124,0.32983130144073236,b3440,yhhX
PROKKA_02689,6.632776100697824,2.9614241747532466,b3439,yhhW
PROKKA_02690,5.827517287706018,0.44933474798701933,b3438,gntR
PROKKA_02691,5.583362348706313,1.9621926823772338,b3437,gntK
PROKKA_02692,5.431693880265926,0.48216147200916115,b4476,gntU
PROKKA_02695,4.549777414324448,-0.013084694797306895,b3434,yhgN
PROKKA_02696,7.607490969993364,0.11836840713706209,b3433,asd
PROKKA_02697,5.905239474081814,-0.9118389110649892,b3432,glgB
PROKKA_02698,6.066089337446289,-0.7705027747938846,b3431,glgX
PROKKA_02699,6.564368294730203,-0.03245912061838663,b3430,glgC
PROKKA_02700,5.777427702542281,-0.6290528440106256,b3429,glgA
PROKKA_02701,6.449781189076863,-0.007036962948695269,b3428,glgP
PROKKA_02713,7.0632330102771625,-1.0173067056215448,b3426,glpD
PROKKA_02714,5.760843820063728,1.3323212224170868,b3425,glpE
PROKKA_02715,6.9708489584620335,0.57535229975446,b3424,glpG
PROKKA_02717,1.8394675792332835,0.2503410651080955,b3422,rtcR
PROKKA_02718,4.264858133746853,-0.05537299279374963,b3421,rtcB
PROKKA_02719,2.6728825517555337,-0.8618127852807635,b4475,rtcA
PROKKA_02720,5.372008855759425,-0.8126318814366966,b3418,malT
PROKKA_02721,5.632125635309328,1.733858494416138,b3417,malP
PROKKA_02722,4.997156055629338,1.3964712372431825,b3416,malQ
PROKKA_02723,5.173988086276399,0.5773026232125922,b3415,gntT
PROKKA_02724,8.570541827080742,1.6129738488637226,b3414,nfuA
PROKKA_02725,5.1610648359644316,0.38011835012467987,b3413,yhgH
PROKKA_02726,3.9621938048881997,-0.21644226076248207,b3412,bioH
PROKKA_02728,4.451772453340565,-1.6754904585629293,b3410,feoC
PROKKA_02729,7.573325357507372,-1.4391240992935446,b3409,feoB
PROKKA_02730,8.967819070246142,-1.0324737050817783,b3408,feoA
PROKKA_02731,5.509712255170588,0.35332022210686365,b3407,yhgF
PROKKA_02732,5.273782556055004,0.6991441693424862,b3406,greB
PROKKA_02733,5.76140812083475,-0.6391758316719347,b3405,ompR
PROKKA_02734,5.266767745135493,-0.9270885192222469,b3404,envZ
PROKKA_02737,7.304384326278729,0.046151113957998646,b3403,pck
PROKKA_02738,5.096831321899456,-0.5093417594197271,b3402,yhgE
PROKKA_02739,6.124273572829888,1.3503593831484713,b3401,hslO
PROKKA_02740,7.2583345079643635,1.6378547573028897,b3400,hslR
PROKKA_02741,6.479672843983018,1.109798785309878,b3399,yrfG
PROKKA_02742,5.51148431011086,-0.32870467435749795,b3398,igaA
PROKKA_02743,6.148499690064607,0.5856227529565778,b3397,nudE
PROKKA_02744,4.804754295752822,0.4790872910565467,b3396,mrcA
PROKKA_02745,2.293410868126722,-1.326656851550382,b3395,hofM
PROKKA_02746,3.6420916621344306,-1.152020028125106,b3394,hofN
PROKKA_02747,2.989484572837922,-0.7078230671042314,b3393,hofO
PROKKA_02748,4.702373117380309,-1.3516178511337102,b3392,hofP
PROKKA_02749,3.639418386623184,-1.2311402503621616,b3391,hofQ
PROKKA_02750,8.715854667366346,1.1042163456443443,b3390,aroK
PROKKA_02751,7.910870978902475,-0.028935390048481224,b3389,aroB
PROKKA_02752,7.796814378426808,1.052728411693586,b3388,damX
PROKKA_02753,7.04533830639825,0.735433276666261,b3387,dam
PROKKA_02754,6.77897150850545,-0.5951023435247516,b3386,rpe
PROKKA_02755,6.270711722715505,1.3900739705218168,b3385,gph
PROKKA_02756,6.439935242658487,1.3661201655271045,b3384,trpS
PROKKA_02757,4.732388773323402,0.4365250400886618,b3383,yhfZ
PROKKA_02758,2.893847195827923,1.1291821321792241,b3382,yhfY
PROKKA_02759,1.0561054491668713,-0.1906151034573983,b3381,yhfX
PROKKA_02760,-0.501857250801226,1.5301634169748508,b3380,yhfW
PROKKA_02761,1.0483242213933885,0.5053248610748946,b3379,php
PROKKA_02762,1.312305495964757,0.17588040125644389,b3378,yhfU
PROKKA_02763,1.6526456354811914,0.06135697347610303,b3377,yhfT
PROKKA_02764,1.698603898070111,-0.8641720974717138,b3376,yhfS
PROKKA_02765,1.3810889713707337,0.6824485294671598,b3369,yhfL
PROKKA_02766,4.945337106917679,-0.9238636664657287,b3368,cysG
PROKKA_02767,5.45418458386388,-1.4640254088155769,b3367,nirC
PROKKA_02768,5.060688839781572,-3.8570142197099937,b3366,nirD
PROKKA_02769,7.735578320973845,-3.213910209107187,b3365,nirB
PROKKA_02770,6.005405712540046,1.0511468061057165,b3364,tsgA
PROKKA_02771,6.215511865572284,1.0617631091502862,b3363,ppiA
PROKKA_02772,5.946051119024693,-1.9799473443314337,b3362,yhfG
PROKKA_02773,5.613862827022965,-1.250372342277931,b3361,fic
PROKKA_02774,4.321098587070541,-0.2628907518129653,b3360,pabA
PROKKA_02775,5.150786846386478,0.5035345926307011,b3359,argD
PROKKA_02776,4.325333090074464,-0.4807612030353252,b3358,yhfK
PROKKA_02777,7.4485353911679795,0.2335019959865301,b3357,crp
PROKKA_02778,5.046854144111551,0.49178654988177506,b3356,yhfA
PROKKA_02779,4.669424921915348,0.37599614087941813,b3355,prkB
PROKKA_02780,5.0080482424651995,1.303807990168922,b3354,yheU
PROKKA_02781,4.74169962361882,0.947973536848524,b3353,yheT
PROKKA_02782,5.776263369851684,0.5488294584209381,b3352,yheS
PROKKA_02783,4.122219072623904,-0.22698247540587246,b3351,kefG
PROKKA_02784,4.631407813281966,-0.04240746006049889,b3350,kefB
PROKKA_02785,5.545935748439209,0.3208804128493723,b4551,yheV
PROKKA_02786,7.881317087844035,1.0126778056334462,b3349,slyD
PROKKA_02787,3.82829469971346,0.528486770740658,b3348,slyX
PROKKA_02788,9.469320107861046,1.3693980202630893,b3347,fkpA
PROKKA_02789,7.146523727012562,0.6609780368785367,b3346,yheO
PROKKA_02790,5.875455020980566,0.27211622765998733,b3345,tusD
PROKKA_02791,5.060741553709148,0.6691414414335437,b3344,tusC
PROKKA_02792,6.8274351381188385,1.6539406656625548,b3343,tusB
PROKKA_02793,10.673874087011887,1.1216258557868226,b3342,rpsL
PROKKA_02794,11.225649090162134,1.058443771879439,b3341,rpsG
PROKKA_02795,11.49704353719916,0.7209627015417954,b3340,fusA
PROKKA_02797,4.802622610870763,-0.526153299400125,b3338,chiA
PROKKA_02798,8.620855461847121,1.1328882770048718,b3337,bfd
PROKKA_02799,8.766110989264437,0.3222784408867252,b3336,bfr
PROKKA_02800,2.758874000660951,-0.710001698529247,b3335,gspO
PROKKA_02801,1.8585472450494676,-0.13432461382462235,b3334,gspM
PROKKA_02802,3.015749774022906,-1.3006388226234598,b3333,gspL
PROKKA_02803,1.7742041714267511,-0.11380275991192956,b3332,gspK
PROKKA_02804,3.1935156737110715,-1.9021663913686933,b3331,gspJ
PROKKA_02805,4.434487516331087,-2.6125141610791784,b3330,gspI
PROKKA_02806,3.99108315714835,-2.0196982857181522,b3329,gspH
PROKKA_02807,3.1554682160714176,-0.8659608798518783,b3328,gspG
PROKKA_02808,3.9552170058525578,-1.604157084868615,b3327,gspF
PROKKA_02809,3.8259271631362894,-1.5200947538356289,b3326,gspE
PROKKA_02810,5.543821700076242,-2.3653918687759448,b3325,gspD
PROKKA_02811,5.936480505812727,-2.774615370353394,b3324,gspC
PROKKA_02812,5.138519924628907,-1.4784780142238922,b3323,gspA
PROKKA_02813,4.22794870284284,-0.5370433006971891,b3322,gspB
PROKKA_02814,11.350540747824128,1.1299391681836806,b3321,rpsJ
PROKKA_02815,12.575513099345255,0.3727917115594952,b3320,rplC
PROKKA_02816,12.48316869341832,0.2940486612628721,b3319,rplD
PROKKA_02817,12.418973531382882,0.25964962432219885,b3318,rplW
PROKKA_02818,11.063909705931733,0.5038449999702035,b3317,rplB
PROKKA_02819,13.045143605876175,-0.30963076530332323,b3316,rpsS
PROKKA_02820,12.253592348374797,0.7702221125633493,b3315,rplV
PROKKA_02821,12.003774917166684,0.976911536918811,b3314,rpsC
PROKKA_02822,13.42127141030985,0.5623314754359381,b3313,rplP
PROKKA_02823,11.09283628357546,-0.5221980394304921,b3312,rpmC
PROKKA_02824,10.720852740459168,0.2949292337620868,b3311,rpsQ
PROKKA_02825,11.987221992499073,1.0374539814845267,b3310,rplN
PROKKA_02826,12.416152714037933,1.49893794160365,b3309,rplX
PROKKA_02827,12.474227369248162,0.027973263422806482,b3308,rplE
PROKKA_02828,12.42345710722789,-0.4227083699694436,b3307,rpsN
PROKKA_02829,12.213196168629494,0.7790127575296388,b3306,rpsH
PROKKA_02830,12.082947490230612,0.39791898416742555,b3305,rplF
PROKKA_02831,11.723868216495372,-0.05562162348588906,b3304,rplR
PROKKA_02832,12.037314664565038,0.46975995363894896,b3303,rpsE
PROKKA_02833,11.262731272518865,0.7978190652873245,b3302,rpmD
PROKKA_02834,12.540098952731638,0.05479781551418661,b3301,rplO
PROKKA_02835,12.080057899568475,0.6792907517604156,b3300,secY
PROKKA_02836,11.406335073257607,1.0517512433624319,b3299,rpmJ
PROKKA_02838,12.53598593529278,0.5035262456841547,b3298,rpsM
PROKKA_02839,12.561721323444704,0.6278278110206994,b3297,rpsK
PROKKA_02840,14.08039394797785,0.2958901822540163,b3296,rpsD
PROKKA_02841,12.54821492801083,0.14936996060573193,b3295,rpoA
PROKKA_02842,9.724733581502491,0.0408223897409119,b3294,rplQ
PROKKA_02843,7.539847145734592,0.01719523763694486,b3293,yhdN
PROKKA_02844,6.475842889347375,0.17114959044480216,b3292,zntR
PROKKA_02845,5.941408193633681,1.5332157600460574,b4550,arfA
PROKKA_02846,7.595771143414897,-0.17578428597837537,b3291,mscL
PROKKA_02847,5.162778264007595,1.290224515102726,b3290,trkA
PROKKA_02848,5.310109340800439,2.0732176023792226,b3289,rsmB
PROKKA_02849,7.200291790903293,1.4348716477682828,b3288,fmt
PROKKA_02850,8.055307555063463,1.204535601318014,b3287,def
PROKKA_02851,5.731379455620947,0.34195540103734334,b4473,smf
PROKKA_02852,8.390517527904096,0.2631588849768818,b3284,smg
PROKKA_02853,6.845423847919271,0.7735293069154885,b3283,yrdD
PROKKA_02854,4.51436457543636,0.9403122842691216,b3282,tsaC
PROKKA_02855,7.03159322363965,0.1815307968230142,b3281,aroE
PROKKA_02856,6.4792209478837055,0.36192886710908656,b3280,yrdB
PROKKA_02857,6.041426050767119,0.11179455229183777,b3279,yrdA
PROKKA_02866,3.3099091968130647,-0.03374032185170872,b3271,yhdZ
PROKKA_02867,2.77421301573791,-1.273595134270312,b3270,yhdY
PROKKA_02868,1.0379343747071093,0.6212973709130851,b3269,yhdX
PROKKA_02873,2.4051077943484755,-0.173786916301907,b3266,acrF
PROKKA_02874,2.5481879329029815,-0.5050952231273516,b3265,acrE
PROKKA_02875,0.3973645781015358,0.7939258776591178,b3264,envR
PROKKA_02876,5.115611887883427,-0.09549928053913259,b3263,yhdU
PROKKA_02877,2.680801937888843,2.642919716190022,b3262,yhdJ
PROKKA_02878,7.829769837515126,1.786881618948577,b3261,fis
PROKKA_02879,9.90248061975512,1.0287892862067274,b3260,dusB
PROKKA_02880,5.749721182379395,1.551600580587925,b3259,prmA
PROKKA_02881,4.7575988037961725,0.9064232632617388,b3258,panF
PROKKA_02882,3.319675464071741,0.8242438071287026,b3257,yhdT
PROKKA_02891,7.592930574855018,0.8119403691548825,b3256,accC
PROKKA_02892,9.437047925838334,1.252430912749336,b3255,accB
PROKKA_02893,4.955595507372406,-0.6198181207715638,b3253,yhdH
PROKKA_02894,4.899383355930859,0.008353087522185554,b3252,csrD
PROKKA_02895,6.912474934660018,0.5382128952600009,b3251,mreB
PROKKA_02896,4.823299046382352,0.6718819869498827,b3250,mreC
PROKKA_02897,6.743877777881639,1.3989684953759314,b3249,mreD
PROKKA_02898,6.824520963370693,0.2558855586033779,b3248,yhdE
PROKKA_02899,6.4364473884997295,0.1431947029921119,b3247,rng
PROKKA_02900,5.20040835262567,-0.21824573536897507,b4472,yhdP
PROKKA_02901,6.057143641099549,0.7605020867271461,b3244,tldD
PROKKA_02904,8.862822383448554,-1.535632372814323,b3242,aaeX
PROKKA_02905,8.453372185940237,-2.8561561603737937,b3241,aaeA
PROKKA_02906,7.388143846287754,-2.631795727438276,b3240,aaeB
PROKKA_02907,6.511515218724711,-0.8506438070433706,b3239,yhcO
PROKKA_02908,11.267199842269275,-3.284154776909534,b3238,yhcN
PROKKA_02909,7.185817162171659,0.2931726281990201,b3237,argR
PROKKA_02910,10.069884343412232,-0.8740692701108195,b3236,mdh
PROKKA_02911,5.05740407580659,0.7305624203683774,b3235,degS
PROKKA_02912,4.477761235828918,-0.2696803667860088,b3234,degQ
PROKKA_02913,8.682623807235819,-0.8745889330326273,b3233,yhcB
PROKKA_02914,5.4149883461955834,0.44111689262346676,b3232,zapE
PROKKA_02915,10.869417693121077,1.3482585425980087,b3231,rplM
PROKKA_02916,8.660730412252203,-0.040080102772625636,b3230,rpsI
PROKKA_02917,8.178637288677882,0.276462199625799,b3229,sspA
PROKKA_02918,6.8210826347695,-0.4155074435605579,b3228,sspB
PROKKA_02919,4.862934158098819,-0.17810446985161388,b3226,nanR
PROKKA_02920,7.381838760377688,-0.1098685721294812,b3225,nanA
PROKKA_02921,5.455611226311312,-0.9214387905093702,b3224,nanT
PROKKA_02922,4.158615275931792,-0.8677418099093557,b3223,nanE
PROKKA_02923,5.102141520563148,-1.632869720071223,b3222,nanK
PROKKA_02924,5.09432895063099,-0.195010223801785,b3221,yhcH
PROKKA_02925,3.1009746903871083,0.1442392469476963,b3220,yhcG
PROKKA_02926,4.817625218178231,0.9481029084035306,b3213,gltD
PROKKA_02927,4.802328585112995,0.9413688768949573,b3212,gltB
PROKKA_02928,3.872290495354905,-1.9677132692796988,b3211,yhcC
