,HM43_LB_rep2,HM43_UR_rep1,HM43_UTI,HM43_UR_rep2,HM43_LB_rep1,HM43_mouse
PROKKA_00806,3412.0090289987024,942.4803281984197,160.2339542629799,502.18298103259787,3544.9234538146493,285.7074857115931
PROKKA_00807,4849.001342205125,1122.836853017614,352.16015970268194,556.0032283897675,5327.8769627843,418.5530370758448
PROKKA_00808,2240.803085240985,536.3020331901589,178.15054896349676,259.912838962101,2390.890852570815,134.41140182800925
PROKKA_00809,1781.7358202861994,546.7419357854086,65.27199930689986,384.5057105301704,1786.3515468440416,85.05364068407988
PROKKA_00810,1579.7977929388442,421.8423199213957,35.665741328268815,214.31114295987044,1677.2943876417012,81.67986967089963
PROKKA_00811,1203.8053022611125,418.8380190656901,30.60960931604684,331.2995882323977,1227.618035721211,58.00414845069718
PROKKA_00812,1691.7696658035045,658.6263451020678,78.45872124479683,371.75933788634114,1802.2454295629946,83.61707650551455
PROKKA_00813,1962.519860165748,4717.496647366364,407.98604222678983,4144.084802699767,1960.5902093696075,668.0206979310522
PROKKA_00814,1170.1985177501672,1277.0063317781746,134.03167768113718,826.6601654533978,1242.5459509182272,197.10305096372767
PROKKA_00815,22.95047787508896,52.32847325403792,7.667952665295261,19.426951629315877,24.797931434726703,28.288256547650786
PROKKA_00816,1.2448734602669769,3.266475703754856,1.1169873686362404,1.1325255490945014,1.2389307150484872,13.321588146163204
PROKKA_00817,32.7558553743202,50.21432103506082,41.08962751449412,35.876449469093146,31.661281751281905,36.21099202365559
PROKKA_00818,103.07473334492487,112.43758845998055,35.887473287489456,51.53803868892048,108.31608319283895,69.25706672153301
PROKKA_00819,160.64297671456552,176.58910094295769,55.61490132126724,126.79463330042768,173.37364771521908,78.07772012895512
PROKKA_00820,103.2992465334155,112.21114382346,34.48760417924295,71.71134896404268,113.05515827428755,73.55830184524095
PROKKA_00821,288.31080593072375,392.2643331156089,86.34464061011607,368.90328679413363,280.77003899553955,126.06999591051985
PROKKA_00822,3.4451408559073093,9.279070538645321,9.036551914356513,11.607142111222299,2.614551702523514,7.840637632729412
PROKKA_00823,58.583262728291075,151.80128062485016,7.415598792906607,111.66744510237241,57.49912670914769,26.750692636085606
PROKKA_00824,74.18858849457462,220.4805981918395,18.154685572537087,149.26078570104,82.79149297966713,32.952585973136735
PROKKA_00825,1.623506473478962,1.857974098754831,2.39069906844623,2.5393820457724514,1.305309717059569,1.6594475647120057
PROKKA_00827,10.36395264043491,6.481744597212614,6.1604899709475855,9.476973794822788,11.835042387699566,135.21510646786368
PROKKA_00828,12.068117047789416,3.803029153474438,13.64233780342711,9.298254105521849,9.167566904853093,217.79868679605465
PROKKA_00829,17.01268043457503,15.147117147004714,14.976879994199964,10.538504084824549,16.018400874547936,101.62838801295011
PROKKA_00830,196.37206140115023,202.8630951456567,40.084747337200184,146.64129016819996,196.0785616188564,107.70536193922098
PROKKA_00831,133.09535687958234,196.70724644962664,34.943545027719935,220.75389495225625,125.67440643493394,57.58499388573667
PROKKA_00832,0.6043121073139889,1.377006332944574,0.12386629075997958,1.2126351308568193,0.5917657755182595,11.284727243996366
PROKKA_00833,3.741033440037496,9.268694765337523,2.5780423380262745,11.628972698609408,3.4107187248410513,37.579237327094695
PROKKA_00834,1.350155523529001,1.5767599000711818,1.587198809424425,1.7466030604126477,1.7078737396434607,8.637459290802239
PROKKA_00835,1.6349384423763005,1.3125807592617296,0.7260814553581812,0.9769015956034774,1.6391138489931658,5.165921850010446
PROKKA_00836,10.871278993463193,5.665860661899139,4.456587873846819,4.648282601384526,9.062388307277747,6.766890637571248
PROKKA_00837,23.322145532985143,14.537983558826474,10.213013877565627,5.384644201603857,23.884306532735025,18.045041700189994
PROKKA_00838,14.708987568031379,5.423239493934865,5.291170289336582,3.6427482298673075,15.671126821672305,15.711171915718927
PROKKA_00839,29.45101562234548,31.191326367826694,7.833201983496884,56.06960138720143,29.01916002782294,18.15736536977169
PROKKA_00840,13.188986430277353,12.246090922561704,13.963317053286179,11.237672028162585,12.038779120945607,18.29559323930637
PROKKA_00841,1.4508227956092825,2.8689187032262704,2.4161816270855896,3.1858192162355445,1.8469122930187716,58.34755044013663
