,predict,resid,K-12,Gene Name
PROKKA_01184,5.816501407174777,-0.4403527386317627,b0313,betI
PROKKA_01194,4.073906886996601,-1.9565093440835093,b0310,ykgH
PROKKA_01195,5.079220568853319,-0.07126811821690548,b0308,ykgG
PROKKA_01196,4.669201503205582,0.09634815542129349,b0307,ykgF
PROKKA_01197,5.375939147028981,0.9033472845678121,b0306,ykgE
PROKKA_01198,4.141477652553767,0.6394438931726558,b0305,rclR
PROKKA_01199,6.542044991710524,-1.2215968987588655,b0304,rclA
PROKKA_01200,3.0771812752078183,2.5585542115880684,b0301,rclC
PROKKA_01210,3.297439535082283,3.3135942751491108,b4671,ykgR
PROKKA_01211,3.5667737560828137,2.125648903695642,b0296,ykgM
PROKKA_01212,0.7596100454443475,1.5014408410428561,b4506,ykgO
PROKKA_01213,4.593000277157978,0.9511400940790695,b0294,ecpR
PROKKA_01214,4.604622479456149,1.3106668365561296,b0293,ecpA
PROKKA_01215,3.115179491626626,0.790983857234218,b0292,ecpB
PROKKA_01218,3.6510556749734624,-0.40787669709177043,b0290,ecpD
PROKKA_01219,3.8778346991599766,-0.5167481680630233,b0289,ecpE
PROKKA_01221,8.106669157459462,-0.4348359734590126,b0287,yagU
PROKKA_01223,6.508972302145091,0.25690652973127115,b0243,proA
PROKKA_01224,5.957109019075225,-0.17515945466733385,b0242,proB
PROKKA_01225,2.610286223585145,-0.9255046721985576,b0241,phoE
PROKKA_01227,6.2196315233474655,-0.11901899274903283,b0239,frsA
PROKKA_01228,7.451910466983423,1.4768088021996997,b0238,gpt
PROKKA_01229,7.9860470579240115,0.2672753697827108,b0237,pepD
PROKKA_01232,2.1776535731155864,1.748337525540454,b0234,yafP
PROKKA_01233,4.152981663279634,0.2586023385820555,b0233,yafO
PROKKA_01234,5.867251385575247,-0.8431824371620973,b0232,yafN
PROKKA_01235,5.001307049527096,-1.2918657351163483,b0231,dinB
PROKKA_01285,3.510018907013775,-1.5129138612294524,b0228,rayT
PROKKA_01286,2.0683883356628137,-0.1287138698137118,b0227,yafL
PROKKA_01287,5.304467971409648,2.160575302528697,b0224,ldtF
PROKKA_01288,4.301033483740905,0.3161393513395021,b0223,yafJ
PROKKA_01289,7.452949150947837,-1.037672511228842,b0222,gmhA
PROKKA_01290,4.786878164625737,-1.901583751704301,b0221,fadE
PROKKA_01291,9.074710552455315,-1.6686254299287793,b0220,ivy
PROKKA_01292,5.158892471756717,-2.080134361411799,b0219,yafV
PROKKA_01330,6.887552292660519,0.060052088652645885,b0215,dnaQ
PROKKA_01331,4.9209240210704746,1.288701562996918,b0214,rnhA
PROKKA_01332,4.545937841237653,0.04482514748042643,b0213,yafS
PROKKA_01333,6.366292050663951,-0.4272341861976727,b0212,gloB
PROKKA_01334,5.6068231796362,1.5954353826141183,b0211,mltD
PROKKA_01335,2.5604868861294268,0.7160613454830735,b0210,yafE
PROKKA_01336,5.403458589290027,1.103918680650839,b0209,yafD
PROKKA_01337,4.385363058185637,-0.612757477578814,b0208,yafC
PROKKA_01338,3.265053688509765,1.967527886959283,b0207,dkgB
PROKKA_01346,5.805264477350723,0.6886991395794118,b0200,gmhB
PROKKA_01347,4.441004688869834,1.663085779440375,b0199,metN
PROKKA_01348,6.097447741246572,0.8373340089659651,b0198,metI
PROKKA_01349,7.024316437442418,1.1796881473671528,b0197,metQ
PROKKA_01350,6.750456755804807,0.9123996377754304,b0196,rcsF
PROKKA_01351,4.982362640662964,0.5805523101926173,b0195,trmO
PROKKA_01352,7.2914180782277445,0.23167465300980883,b0194,proS
PROKKA_01353,2.7168489786130645,1.358252352241506,b0193,yaeF
PROKKA_01354,5.659659887386054,-0.1540570896614213,b0192,nlpE
PROKKA_01355,6.262376932828156,-0.24155112588762417,b0191,arfB
PROKKA_01356,5.457659065632595,0.5323850523640568,b0190,yaeQ
PROKKA_01357,7.337382152680494,-0.9568450373253272,b4406,yaeP
PROKKA_01358,5.027427887058233,-0.26479653888133736,b0189,rof
PROKKA_01359,4.847135084422358,-0.6625135433145726,b0188,tilS
PROKKA_01360,4.872372419944979,-1.0541084240661358,b0187,yaeR
PROKKA_01361,5.909361379651629,-1.8072986796575456,b0186,ldcC
PROKKA_01362,7.592562598960393,0.6586543269519662,b0185,accA
PROKKA_01363,5.98574257055194,1.8824930346706665,b0184,dnaE
PROKKA_01364,5.385486058286364,1.774751363699954,b0183,rnhB
PROKKA_01365,5.21333458715933,1.3663597539735672,b0182,lpxB
PROKKA_01368,8.370966469873206,3.1743854395570494,b0180,fabZ
PROKKA_01369,8.108340543679969,1.380707048316136,b0179,lpxD
PROKKA_01370,8.438496338421722,0.42753227385208525,b0178,skp
PROKKA_01371,7.7793343888354265,0.8236456168743445,b0177,bamA
PROKKA_01372,7.158253960416138,1.830981519099602,b0176,rseP
PROKKA_01373,6.601419499500587,2.061423285528681,b0175,cdsA
PROKKA_01375,7.17248877163059,1.3948574680184294,b0174,ispU
PROKKA_01376,4.868811315534084,0.7420054235069893,b0173,dxr
PROKKA_01377,9.659523967203471,-0.471721265279772,b0172,frr
PROKKA_01378,8.519320615362277,-0.4332414617156157,b0171,pyrH
PROKKA_01379,9.680166264250353,2.2232894125792804,b0170,tsf
PROKKA_01380,9.86606917878073,3.111104095494987,b0169,rpsB
PROKKA_01382,6.77791972579566,1.338985347947097,b0168,map
PROKKA_01383,4.649960556934678,0.023964535323207414,b0167,glnD
PROKKA_01384,7.0762018001553715,0.6491716772766472,b0166,dapD
PROKKA_01385,7.475434765681542,-1.3676043578239634,b0163,yaeH
PROKKA_01386,5.083690648715347,-1.7622484704977137,b0162,cdaR
PROKKA_01387,6.590906396020814,2.0320073416190256,b0161,degP
PROKKA_01388,5.735897961585571,-0.5078987898953553,b0160,dgt
PROKKA_01389,6.623124038929719,-0.17552920732618382,b0159,mtn
PROKKA_01390,4.669470494321066,0.30949898008025567,b0158,btuF
PROKKA_01391,4.735936723150501,0.954356476140271,b0157,yadS
PROKKA_01392,8.490359107454868,-0.11533421431740365,b0156,erpA
PROKKA_01393,5.434869501751735,-0.3331724842077026,b0155,clcA
PROKKA_01394,5.911026963800771,0.1739402898442366,b0154,hemL
PROKKA_01395,3.7022113567212345,1.8955323646114848,b0153,fhuB
PROKKA_01396,3.5788708293662252,2.3942747152158366,b0152,fhuD
PROKKA_01397,4.5372169347295745,2.7282525265364033,b0151,fhuC
PROKKA_01398,6.1573890700258636,3.223818764264398,b0150,fhuA
PROKKA_01399,6.2815725677931535,0.11423430529116008,b0149,mrcB
PROKKA_01400,5.116707027475467,-0.41557810920490645,b0148,hrpB
PROKKA_01401,4.209928060406192,0.401689236019922,b0147,thpR
PROKKA_01402,6.849547456687863,-0.46796572014158055,b0146,sfsA
PROKKA_01403,10.030197454797516,0.7924500254204467,b0145,dksA
PROKKA_01404,5.013397229547859,0.8674159773544874,b0144,gluQ
PROKKA_01405,6.235278444394175,1.3136683125106936,b0143,pcnB
PROKKA_01406,5.3406987912692365,1.556414748489832,b0142,folK
PROKKA_01407,2.1713474345802224,1.097872524597011,b0141,yadN
PROKKA_01408,1.9603844613473318,0.7298765029843834,b0140,yadV
PROKKA_01415,5.876664604426778,0.5950877074752503,b0134,panB
PROKKA_01416,6.501667927543278,0.15439809318307152,b0133,panC
PROKKA_01418,5.347065735932914,-1.064453663016284,b0132,rpnC
PROKKA_01419,7.512506755039135,2.0041551612564774,b0131,panD
PROKKA_01420,4.202067380261381,1.1376351516883672,b0130,yadE
PROKKA_01421,4.977481695679315,-0.07213940473058678,b0129,yadI
PROKKA_01422,5.3008209949466,-0.08053951211375399,b0128,yadH
PROKKA_01423,5.900432077555974,1.3761265628288966,b0127,yadG
PROKKA_01424,7.211739639479713,0.7089764122833024,b0126,can
PROKKA_01425,7.245678215889149,1.7209415736368117,b0125,hpt
PROKKA_01426,5.283900535817775,0.5690052504500809,b0124,gcd
PROKKA_01427,6.20124250383798,-2.0099515520717706,b0123,cueO
PROKKA_01428,4.408047233946981,1.9319161008106542,b0122,yacC
PROKKA_01429,6.31322270157675,3.077295390725924,b0121,speE
PROKKA_01430,6.292090510178008,3.4155128842697824,b0120,speD
PROKKA_01431,7.955385778464095,-1.4792671504507666,b0119,yacL
PROKKA_01432,9.386993137843302,-1.751307250530452,b0118,acnB
PROKKA_01433,3.030609417995691,-1.066496119865674,b0117,yacH
PROKKA_01434,9.926313282117343,0.22204695469910263,b0116,lpd
PROKKA_01435,7.2139793304000595,1.753323306494714,b0115,aceF
PROKKA_01436,7.780909473744679,3.0159899948766205,b0114,aceE
PROKKA_01438,5.779952163226553,2.9974370806176767,b0113,pdhR
PROKKA_01439,3.5456520672962872,1.7479397951885165,b0112,aroP
PROKKA_01442,7.137867319606695,-0.4436453151088866,b0110,ampD
PROKKA_01443,5.566268215164403,0.05348437969784037,b0109,nadC
PROKKA_01444,1.250087528969516,-0.9381212097384268,b0108,ppdD
PROKKA_01445,1.177119597873724,-0.35590100893862986,b0107,hofB
PROKKA_01446,2.0229937400699596,-1.1094589021812968,b0106,hofC
PROKKA_01447,7.1684975197735685,-1.3353541958389679,b0104,guaC
PROKKA_01448,5.709522208326832,0.9663954198541918,b0103,coaE
PROKKA_01449,6.0433949547267565,0.2323713590477281,b0102,zapD
PROKKA_01450,6.301509132970308,0.41354252413150494,b0101,yacG
PROKKA_01451,4.397879778355107,0.4071105448738237,b0099,mutT
PROKKA_01453,6.289953540197132,1.8223710986614865,b0098,secA
PROKKA_01454,6.6047349419542964,2.3855214607802733,b0097,secM
PROKKA_01455,7.33424757030251,1.1316615239960184,b0096,lpxC
PROKKA_01456,8.332627874548665,0.10906903417820502,b0095,ftsZ
PROKKA_01457,8.276049747343421,0.04542078681286199,b0094,ftsA
PROKKA_01458,7.546814106132439,0.96877251770238,b0093,ftsQ
PROKKA_01459,7.318797387107366,0.7751987005286081,b0092,ddlB
PROKKA_01460,5.76046051263587,1.3841191814484706,b0091,murC
PROKKA_01461,5.950157205967395,0.9345063994262217,b0090,murG
PROKKA_01462,6.055228011919779,0.8894172789145385,b0089,ftsW
PROKKA_01463,5.668057436764326,-0.40315373359980633,b0088,murD
PROKKA_01464,5.67188844440398,0.515113794204062,b0087,mraY
PROKKA_01465,5.988928113501072,0.4929912384419346,b0086,murF
PROKKA_01466,6.065133476682956,0.28360888004542506,b0085,murE
PROKKA_01467,5.806911462746209,0.7288404758681892,b0084,ftsI
PROKKA_01468,6.849649971360564,1.193507774401744,b0083,ftsL
PROKKA_01469,6.955273610058358,0.3070161617945857,b0082,rsmH
PROKKA_01470,7.288363730317192,1.650617485834113,b0081,mraZ
PROKKA_01471,5.752085486438567,1.0218710271064433,b0080,cra
PROKKA_01472,3.28033315096445,1.8020853921621627,b0078,ilvH
PROKKA_01473,3.712285976460308,2.664940198035203,b0077,ilvI
PROKKA_01474,3.0347439807670544,-0.9053001699935379,b0076,leuO
PROKKA_01476,3.428497513714594,3.2373514638083365,b0074,leuA
PROKKA_01477,3.4937005762961815,2.2530631253287035,b0073,leuB
PROKKA_01478,3.568814432334757,2.195002815787581,b0072,leuC
PROKKA_01479,3.828443187483355,1.830015098849576,b0071,leuD
PROKKA_01481,4.351720084195175,2.4566671451460085,b4662,sgrT
PROKKA_01482,3.8735580768870923,-0.5081628302913002,b0069,sgrR
PROKKA_01484,4.578673972379247,0.5115012606483962,b0068,thiB
PROKKA_01485,2.8461284695898135,-0.677316385567087,b0067,thiP
PROKKA_01486,3.466468896706315,-1.2965655199991706,b0066,thiQ
PROKKA_01487,4.8324276752310755,-1.2663462367001008,b0065,yabI
PROKKA_01493,5.2562799397989455,-0.6047036675914832,b0064,araC
PROKKA_01494,2.558030952190703,-1.5582662540514884,b0063,araB
PROKKA_01495,3.223738608962042,-1.792285413717384,b0062,araA
PROKKA_01496,2.773637203068685,-1.350808853295176,b0061,araD
PROKKA_01497,4.137037025443411,0.04628604794749158,b0060,polB
PROKKA_01498,4.8552472290402475,1.727431942160229,b0059,rapA
PROKKA_01499,4.547928362593047,0.5949181644929782,b0058,rluA
PROKKA_01500,5.084367125714178,0.5011746936762407,b0055,djlA
PROKKA_01501,7.119292721454831,1.191640175791325,b0054,lptD
PROKKA_01502,6.956076167487046,1.062236004333677,b0053,surA
PROKKA_01503,5.485254712101276,0.6908967740031153,b0052,pdxA
PROKKA_01504,5.64793251554866,0.7431508739519419,b0051,rsmA
PROKKA_01505,5.8876064351278,0.28791404241043494,b0050,apaG
PROKKA_01506,5.968533349504589,0.22170652074960273,b0049,apaH
PROKKA_01509,6.930979021303364,0.8603913593155204,b0048,folA
PROKKA_01510,5.708422657522913,-1.314571711362392,b0047,kefC
PROKKA_01511,5.421325445682052,-0.3395327099598653,b0046,kefF
PROKKA_01512,1.7788150876361009,-0.23520644251873724,b0045,yaaU
PROKKA_01513,1.4085439917593279,-0.9542751080192374,b0044,fixX
PROKKA_01514,1.9671792225094844,-1.3864920020725924,b0043,fixC
PROKKA_01515,1.9332662681385147,-0.18035744139361687,b0042,fixB
PROKKA_01516,2.1422840719501517,0.6508848173809945,b0041,fixA
PROKKA_01517,1.262524416337683,-0.3274262059662474,b0040,caiT
PROKKA_01518,3.637170484486167,-0.1840644357005523,b0039,caiA
PROKKA_01519,3.858946080857599,-0.17305228014347218,b0038,caiB
PROKKA_01520,3.489994949016258,-0.6236376241693917,b0037,caiC
PROKKA_01521,2.7947541442472184,-1.64666200423234,b0036,caiD
PROKKA_01523,3.469665785627162,-1.9841049623553064,b0035,caiE
PROKKA_01524,5.764969934463231,-1.643716097330711,b0034,caiF
PROKKA_01525,6.7728707794344745,-2.1691581092012813,b0033,carB
PROKKA_01526,7.420340751683797,-1.3136740828013354,b0032,carA
PROKKA_01527,7.356031640827622,-1.0286005767655224,b0031,dapB
PROKKA_01529,4.784396533321993,0.45738125173536215,b0030,rihC
PROKKA_01530,6.229871303066005,0.6548767358188474,b0029,ispH
PROKKA_01531,5.774220540085642,0.7243430815611198,b0028,fkpB
PROKKA_01532,6.068170718276025,1.1750753784588204,b0027,lspA
PROKKA_01533,6.977675818482692,1.013239334877066,b0026,ileS
PROKKA_01534,7.011244206505069,1.3172154558237015,b0025,ribF
PROKKA_01535,9.702797535061485,1.982685250516516,b0023,rpsT
PROKKA_01536,5.814058480457657,-0.1356192365341622,b0020,nhaR
PROKKA_01537,6.572572888512336,-0.8667413962944499,b0019,nhaA
PROKKA_01544,7.116255341472154,1.0925402556024348,b0015,dnaJ
PROKKA_01546,9.425656718732096,1.2404663040993782,b0014,dnaK
PROKKA_01547,1.9663746106315467,0.08844303910493911,b0013,yaaI
PROKKA_01548,2.0831685985520556,-0.8562121343261038,b0011,yaaW
PROKKA_01549,3.7820123754502477,1.850367566302051,b0010,satP
PROKKA_01552,9.77838265090014,0.042859315753137395,b0008,talB
PROKKA_01553,3.448785687527638,-0.9430427768751306,b0007,yaaJ
PROKKA_01554,6.465864387255706,2.5455370287420775,b0006,yaaA
PROKKA_01555,2.6297181534161997,-0.8174871916789583,b0005,yaaX
PROKKA_01556,4.663573147164864,0.991519919123335,b0004,thrC
PROKKA_01557,5.224197051072487,0.4935102860728051,b0003,thrB
PROKKA_01558,4.33562941688839,2.0991194742746364,b0002,thrA
PROKKA_01560,5.91611549397577,-0.34308362713018337,b4403,yjtD
PROKKA_01561,8.13989518551392,-0.8488223103045911,b4401,arcA
PROKKA_01564,3.1999208464175197,0.8127956395065414,b4399,creC
PROKKA_01565,4.772605111672419,-0.11708635766793307,b4398,creB
PROKKA_01566,6.030232654188327,0.3284622853616055,b4397,creA
PROKKA_01567,7.07869428377954,-0.6088599664577004,b4396,rob
PROKKA_01568,7.034561252724365,-0.004544501106519938,b4395,ytjC
PROKKA_01569,4.641645579958598,-0.1980816449358258,b4394,yjjX
PROKKA_01570,5.09384479206987,-0.3096635104826717,b4393,trpR
PROKKA_01571,6.391487255251027,-1.148346429699278,b4392,slt
PROKKA_01572,7.5532256230437,-0.10456349794892628,b4391,ettA
PROKKA_01575,6.248478777356434,0.20369834504384166,b4390,nadR
PROKKA_01576,5.30708423269993,0.7872802069495668,b4389,radA
PROKKA_01577,5.58949548146337,0.6615175749528195,b4388,serB
PROKKA_01578,5.045984628166846,-0.5685627736731007,b4387,ytjB
PROKKA_01579,5.071649522128352,-0.5378965499288224,b4386,lplA
PROKKA_01581,8.357987032052751,-0.7874489347691798,b4384,deoD
PROKKA_01582,8.189436693716353,0.12618321744253258,b4383,deoB
PROKKA_01583,6.711244399612101,-2.0115195707618145,b4382,deoA
PROKKA_01584,5.67505792487116,0.6966576454041133,b4381,deoC
PROKKA_01585,3.121320703230611,-0.6032146666144866,b4380,yjjI
PROKKA_01586,2.266722383876521,-0.3156541332775211,b4379,yjjW
PROKKA_01587,4.52052594201499,-1.9577243402862679,b4378,yjjV
PROKKA_01588,4.8338792348474025,-1.9786238947525945,b4377,yjjU
PROKKA_01589,9.177138006729033,-6.020632718506304,b4568,ytjA
PROKKA_01590,9.59697489796072,-4.401658871575907,b4376,osmY
PROKKA_01591,6.54653430644669,0.8678007721308969,b4375,prfC
PROKKA_01592,5.748803673848002,-0.4132456756060776,b4374,yjjG
PROKKA_01593,6.6769160355199935,0.7190049119515534,b4373,rimI
PROKKA_01594,5.707047461960144,0.8725286103300709,b4372,holD
PROKKA_01601,5.4362156895646985,3.636258971392249,b4567,yjjZ
PROKKA_01602,6.218245256085141,1.9947692883060464,b4367,fhuF
PROKKA_01603,1.6544086737747232,0.02207396701995723,b4366,bglJ
PROKKA_01604,1.572550668452707,-0.18764812425818578,b4365,yjjQ
PROKKA_01605,3.334922450679009,-0.37923784239578895,b4364,yjjP
PROKKA_01606,1.4125644183074773,-0.48791188041329636,b4363,yjjB
PROKKA_01607,5.117128623706546,0.1839724909236482,b4362,dnaT
PROKKA_01608,5.776348761805212,0.7929793416943882,b4361,dnaC
PROKKA_01609,6.470316952611245,-0.09294792699356336,b4360,yjjA
PROKKA_01610,4.953183315742625,-0.06313959168355332,b4359,opgB
PROKKA_01611,1.2775991270703497,-1.0051484896544156,b4358,lgoD
PROKKA_01612,2.2135302831074606,-0.03690411658056325,b4357,lgoR
PROKKA_01619,7.960348771611909,-2.853139285880448,b4355,tsr
PROKKA_01620,2.417079613104764,4.219669067386507,b4354,btsT
PROKKA_01621,4.637634487985159,1.693832501716365,b4353,yjiX
PROKKA_01622,4.9604527380558325,0.059356281163726266,b4352,yjiA
PROKKA_01630,3.728207905174268,-0.6336478666662204,b4347,symE
PROKKA_01631,3.019575011503973,0.4019604388347964,b4341,yjiS
PROKKA_01632,3.1329098455741016,-0.9516493263649677,b4340,yjiR
PROKKA_01634,4.723598435550721,-1.506666562591502,b4336,yjiN
PROKKA_01635,3.6195383066198707,-1.4773228358370667,b4335,yjiM
PROKKA_01647,3.815476394790974,0.504428456190738,b4334,yjiL
PROKKA_01648,2.6689530175068272,0.17891146821953408,b4715,ytiA
PROKKA_01649,3.050862086889209,0.6531947314898177,b4333,yjiK
PROKKA_01650,3.7996007205901217,-2.1919628020504884,b4332,yjiJ
PROKKA_01653,3.854250130256644,-1.1271084166315726,b4331,kptA
PROKKA_01654,2.772459380277221,-0.19317919923058957,b4330,yjiH
PROKKA_01655,4.638748808648662,-0.41062603206405157,b4329,yjiG
PROKKA_01656,4.693334488033228,0.5433153217567765,b4328,iadA
PROKKA_01657,3.738427098637153,1.102784996581096,b4327,hypT
PROKKA_01673,3.996958426352585,0.25294974861085295,b4326,iraD
PROKKA_01674,5.030526354636098,1.0897824679084014,b4324,uxuR
PROKKA_01675,3.932027436091415,2.074555713670007,b4323,uxuB
PROKKA_01676,4.841885482810925,2.6453999785566484,b4322,uxuA
PROKKA_01679,5.696142497606456,2.8663010381116383,b4320,fimH
PROKKA_01680,6.147607315892254,2.6135635738382623,b4319,fimG
PROKKA_01681,4.588963173182703,3.7502390989936476,b4318,fimF
PROKKA_01683,5.84083105878417,4.458812387481846,b4317,fimD
PROKKA_01684,7.286209825205905,4.538922735550367,b4316,fimC
PROKKA_01685,7.88736110403356,4.865304762482608,b4315,fimI
PROKKA_01686,9.766719732178784,4.091909513675837,b4314,fimA
PROKKA_01687,3.82664735180109,1.9023177303770877,b4313,fimE
PROKKA_01688,4.474803302795905,-0.30985655558632796,b4312,fimB
PROKKA_01689,3.746399008358373,-0.5280292662397543,b4311,nanC
PROKKA_01690,4.969964651003813,-0.9803247940232729,b4310,nanM
PROKKA_01691,3.459967064138287,-1.3002551739388815,b4309,nanS
PROKKA_01693,1.580476715011156,-0.41316516964352545,b0245,ykfI
PROKKA_01694,2.5916710849075435,0.1322533061804947,b2645,yfjZ
PROKKA_01743,6.862705933096906,-3.9630347933987653,b4269,ahr
PROKKA_01744,4.261395056727605,-0.5737124378941667,b4268,idnK
PROKKA_01745,3.9404504774796703,3.2701229623186707,b4267,idnD
PROKKA_01746,2.723539263787873,2.992858897075954,b4266,idnO
PROKKA_01747,3.351274271605533,0.7720230749261061,b4265,idnT
PROKKA_01748,3.7702225896861483,0.18157362174506497,b4264,idnR
PROKKA_01749,6.777221202071957,-2.7589495764055494,b4263,yjgR
PROKKA_01750,6.062337174445024,0.6033075839396007,b4262,lptG
PROKKA_01751,6.086733955950904,1.4024414087928,b4261,lptF
PROKKA_01752,7.275764006975181,0.2090738522299791,b4260,pepA
PROKKA_01753,7.029171046968085,-0.12609589400063204,b4259,holC
PROKKA_01754,6.806373089762867,1.2073495962389016,b4258,valS
PROKKA_01757,4.388967233281921,0.10536504238491595,b4256,yjgM
PROKKA_01758,9.283494940881361,0.9450261677374616,b4255,rraB
PROKKA_01760,5.81461300152413,-0.025858898594743884,b4252,tabA
PROKKA_01766,7.936470589049298,-3.7542952351558974,b4245,pyrB
PROKKA_01767,7.151370298948197,-3.531992461294608,b4244,pyrI
PROKKA_01768,8.026808859137804,-1.158340996897933,b4243,ridA
PROKKA_01769,3.198864720512625,-0.11386458074909012,b4242,mgtA
PROKKA_01771,5.010099540280848,-0.3468300895963372,b4241,treR
PROKKA_01772,3.933091661489809,-2.4127083933304663,b4240,treB
PROKKA_01773,3.7533248621788675,-1.437450227533724,b4239,treC
PROKKA_01774,4.522400121520982,0.06862650023364392,b4238,nrdD
PROKKA_01775,3.0131642961318055,-0.21579393115882883,b4237,nrdG
PROKKA_01777,7.688350498787142,-1.3433444908128518,b4235,pmbA
PROKKA_01778,7.326673173400575,0.9919170686240513,b4234,yjgA
PROKKA_01779,6.390444108372358,-0.09129385233750309,b4233,mpl
PROKKA_01780,8.164658604093688,-0.708984116739007,b4232,fbp
PROKKA_01781,3.539617636348554,-0.8045933921456174,b4231,yjfF
PROKKA_01782,2.8287006847472456,-1.9345203957102566,b4230,ytfT
PROKKA_01783,3.2414164001337715,-1.386826301399324,b4485,ytfR
PROKKA_01784,6.665071087520679,-3.79068264810082,b4227,ytfQ
PROKKA_01785,8.863002494268382,0.1639513231436407,b4226,ppa
PROKKA_01788,5.574914376409805,1.6498290988877082,b4222,ytfP
PROKKA_01791,5.2452545048439765,0.51658648308773,b4220,tamA
PROKKA_01792,6.913571112142721,-1.0447807218391683,b4219,msrA
PROKKA_01794,5.937914381113849,1.1224854160565911,b4218,ytfL
PROKKA_01795,8.126285003371043,-3.5292079209488163,b4217,ytfK
PROKKA_01796,6.834677135040712,-0.8799833496486151,b4216,ytfJ
PROKKA_01797,6.118110550136324,-0.6473347775685854,b4214,cysQ
PROKKA_01798,5.813805809691543,-0.18797734711680025,b4213,cpdB
PROKKA_01799,3.6242744434289818,-0.2703916711790182,b4212,ytfH
PROKKA_01800,3.3514608726812103,1.0582707810450955,b4211,qorB
PROKKA_01801,3.3236400576707306,-1.9782732061095545,b4210,ytfF
PROKKA_01802,4.188186622855484,5.397854361093619,b4209,ytfE
PROKKA_01803,6.28359871362516,0.19840110305138658,b4208,cycA
PROKKA_01804,6.27185472523357,-0.6480215039887431,b4207,fklB
PROKKA_01805,7.025416910617195,0.058686911990200485,b4206,ytfB
PROKKA_01815,8.520261091554424,1.7208802969771124,b4203,rplI
PROKKA_01816,8.516939281675983,2.209587731351686,b4202,rpsR
PROKKA_01817,10.152865472406758,2.941961738618998,b4201,priB
PROKKA_01818,8.89745145111536,2.2199143466255578,b4200,rpsF
PROKKA_01819,4.832417163822237,-0.2602539158873354,b4199,yjfY
PROKKA_01820,4.296451752377083,-0.14898636158815926,b4198,ulaF
PROKKA_01821,3.735123722291093,-1.0688035495926447,b4197,ulaE
PROKKA_01822,3.2058163775830812,-1.4887310874605995,b4196,ulaD
PROKKA_01823,4.326100318816,-1.6787893232473556,b4195,ulaC
PROKKA_01824,4.133644254581337,-1.861406816910661,b4194,ulaB
PROKKA_01825,2.9776744391683168,-1.4795539863092326,b4193,ulaA
PROKKA_01826,4.009150343441359,0.1979326386840521,b4192,ulaG
PROKKA_01827,4.902506307310497,-0.1238601438473852,b4191,ulaR
PROKKA_01828,3.277665873138449,-0.5394640859488806,b4190,yjfP
PROKKA_01829,6.872287814750156,-2.3315062524406,b4189,bsmA
PROKKA_01830,4.286386510481039,-0.505463205367394,b4188,yjfN
PROKKA_01831,6.506033685904772,-3.4157259049706274,b4187,aidB
PROKKA_01832,2.358657682880523,-0.11240800138134466,b4186,yjfC
PROKKA_01833,2.732642076275382,-0.9967975022485731,b4185,yjfM
PROKKA_01834,1.5438247210898046,0.3314549287147741,b4184,yjfL
PROKKA_01835,2.2575059283386656,0.326608246788322,b4183,yjfK
PROKKA_01836,2.653907310830949,0.2901120927918117,b4182,yjfJ
PROKKA_01837,3.547007671758884,0.11457679946343813,b4181,yjfI
PROKKA_01838,5.191780732168457,-0.8159770978379504,b4180,rlmB
PROKKA_01839,6.582708942999356,0.46235492722576055,b4179,rnr
PROKKA_01840,7.199600721377124,0.9253437926539245,b4178,nsrR
PROKKA_01841,7.188122374144797,1.4539730728877203,b4177,purA
PROKKA_01842,4.912607478096105,0.8523239220354331,b4176,yjeT
PROKKA_01843,8.116041154067148,0.6816520170191573,b4175,hflC
PROKKA_01844,7.5268574083094295,0.5025157304940864,b4174,hflK
PROKKA_01845,7.991837595370566,0.7094189969215225,b4173,hflX
PROKKA_01846,10.172104951982584,0.6869285626921791,b4172,hfq
PROKKA_01847,9.571178420129794,1.0269363870893002,b4171,miaA
PROKKA_01848,5.089611247234593,1.0551680217576873,b4170,mutL
PROKKA_01849,5.787310080123492,-0.36137238992006004,b4169,amiB
PROKKA_01850,6.2849852074077415,0.5141355383127433,b4168,tsaE
PROKKA_01851,5.7243885220235144,-1.8037562569230703,b4167,nnr
PROKKA_01852,4.551661470818056,0.6095581886963508,b4166,queG
PROKKA_01856,6.072218596968536,-0.3539667701848126,b4162,orn
PROKKA_01857,5.59344179458782,0.6296826865646814,b4161,rsgA
PROKKA_01858,5.915924238846191,1.5081125368430692,b4160,psd
PROKKA_01859,3.850280574011662,-0.2505623597805222,b4159,mscM
PROKKA_01860,2.19740659325621,0.531015289945524,b4158,yjeO
PROKKA_01861,3.3624014236232203,0.38883788491993343,b4156,yjeM
PROKKA_01862,3.9607297027611534,2.1557648768036484,b4155,epmA
PROKKA_01863,7.568948101849666,-5.282856499472621,b4154,frdA
PROKKA_01864,7.299439304785381,-4.806139951646786,b4153,frdB
PROKKA_01865,7.356635176392871,-5.104281745685344,b4152,frdC
PROKKA_01866,7.076887798682603,-3.3620440879310847,b4151,frdD
PROKKA_01867,5.103158825831085,-0.9816689085433454,b4150,ampC
PROKKA_01868,7.12859013840978,-3.7827959979838615,b4149,blc
PROKKA_01869,4.060208218254515,-0.638397704718713,b4148,gdx
PROKKA_01871,7.602608935611212,-1.5960257858497897,b4411,ecnB
PROKKA_01872,2.752711823302466,5.0631633282468504,b4410,ecnA
PROKKA_01873,7.8498749484989485,0.5898811376099005,b4147,efp
